id,cpu,cpu_mark,price_usd,brand
2748,Intel Pentium G840 @ 2.80GHz,1179,57.64,Intel
2749,Intel Celeron 3965Y @ 1.50GHz,1179,107.0,Intel
2751,Intel Core i3-390M @ 2.67GHz,1178,38.95,Intel
2752,Intel Core2 Duo T9800 @ 2.93GHz,1178,423.89,Intel
2753,AMD Phenom II X2 550,1177,41.35,AMD
2755,Intel Core i3-380M @ 2.53GHz,1173,49.95,Intel
2757,AMD Athlon II X2 255,1173,12.55,AMD
2760,Intel Core2 Duo E8400 @ 3.00GHz,1170,24.12,Intel
2763,AMD A4-4000 APU,1166,19.91,AMD
2764,Intel Pentium E6800 @ 3.33GHz,1166,24.95,Intel
2770,AMD Phenom II P920 Quad-Core,1160,65.0,AMD
2771,Intel Pentium E5800 @ 3.20GHz,1159,92.19,Intel
2773,Intel Core2 Duo E8435 @ 3.06GHz,1157,59.99,Intel
2775,AMD Athlon II X2 250e,1155,76.73,AMD
2777,AMD Sempron 3850 APU,1153,47.57,AMD
2778,AMD Phenom II X2 B55,1151,37.95,AMD
2782,Intel Celeron N3160 @ 1.60GHz,1145,349.0,Intel
2785,Intel Xeon W3505 @ 2.53GHz,1142,14.86,Intel
2788,Intel Core2 Duo E6850 @ 3.00GHz,1140,51.2,Intel
2789,Intel Pentium G640T @ 2.40GHz,1139,84.88,Intel
2796,Intel Core2 Extreme X9000 @ 2.80GHz,1135,409.95,Intel
2797,Intel Core i3-370M @ 2.40GHz,1129,29.96,Intel
2798,Intel Celeron G540 @ 2.50GHz,1128,11.03,Intel
2799,Intel Core2 Duo E7600 @ 3.06GHz,1127,119.95,Intel
2803,Intel Core2 Extreme X9100 @ 3.06GHz,1122,851.0,Intel
2807,AMD A6-5350M APU,1120,33.12,AMD
2808,Intel Celeron G530 @ 2.40GHz,1119,49.99,Intel
2809,Intel Xeon L5320 @ 1.86GHz,1118,69.99,Intel
2813,Intel Pentium E6500 @ 2.93GHz,1116,95.71,Intel
2816,Intel Celeron N3350 @ 1.10GHz,1113,275.49,Intel
2819,AMD Phenom II X2 545,1107,43.98,AMD
2820,Intel Core2 Duo E7500 @ 2.93GHz,1107,99.63,Intel
2821,AMD Opteron 2220,1106,1037.26,AMD
2822,AMD Athlon II X2 210e,1105,28.49,AMD
2824,AMD Athlon II X2 260,1103,37.88,AMD
2828,Intel Pentium B970 @ 2.30GHz,1097,50.99,Intel
2829,Intel Xeon 3075 @ 2.66GHz,1096,349.95,Intel
2830,AMD A4-3420 APU,1094,136.0,AMD
2831,AMD Athlon II X2 250,1094,38.95,AMD
2832,Intel Core2 Extreme X7900 @ 2.80GHz,1093,159.95,Intel
2833,Intel Celeron 2002E @ 1.50GHz,1091,86.0,Intel
2837,Intel Pentium E6600 @ 3.06GHz,1089,37.5,Intel
2839,Intel Celeron G1101 @ 2.27GHz,1086,19.77,Intel
2840,Intel Pentium B980 @ 2.40GHz,1086,35.81,Intel
2842,AMD Phenom 8250e Triple-Core,1084,46.99,AMD
2846,Intel Atom x6211E @ 1.30GHz,1077,35.0,Intel
2847,AMD A4-3400 APU,1077,20.0,AMD
2850,Intel Core2 Duo E8200 @ 2.66GHz,1075,75.99,Intel
2851,AMD Athlon II X2 245e,1075,19.99,AMD
2854,AMD Athlon II X2 B24,1073,24.1,AMD
2859,AMD Phenom II N660 Dual-Core,1068,89.0,AMD
2867,Intel Pentium G6950 @ 2.80GHz,1061,79.0,Intel
2872,Intel Core2 Duo T9600 @ 2.80GHz,1057,54.95,Intel
2873,Intel Core i3-350M @ 2.27GHz,1057,29.0,Intel
2875,Intel Celeron G530T @ 2.00GHz,1056,16.99,Intel
2878,Intel Xeon W3503 @ 2.40GHz,1052,9.99,Intel
2879,AMD Athlon II X2 235e,1049,97.5,AMD
2880,AMD Athlon II X2 245,1046,39.88,AMD
2886,AMD Athlon 7850 Dual-Core,1037,99.99,AMD
2887,AMD Opteron 2218,1036,96.41,AMD
2888,AMD Athlon II X2 B22,1036,25.95,AMD
2892,Intel Core2 Duo E8300 @ 2.83GHz,1034,19.99,Intel
2893,Intel Pentium E5700 @ 3.00GHz,1029,34.99,Intel
2894,Intel Pentium G630T @ 2.30GHz,1029,84.07,Intel
2895,AMD Athlon II X2 220,1028,59.95,AMD
2899,Intel Xeon 3070 @ 2.66GHz,1025,28.65,Intel
2900,Intel Core2 Duo T9500 @ 2.60GHz,1024,108.02,Intel
2902,Intel Pentium E5500 @ 2.80GHz,1017,15.99,Intel
2907,AMD Phenom II N620 Dual-Core,1014,3.99,AMD
2908,AMD A6-4400M APU,1012,27.0,AMD
2909,Intel Core2 Duo P9600 @ 2.53GHz,1012,99.0,Intel
2917,Intel Pentium 2117U @ 1.80GHz,1007,134.0,Intel
2918,Intel Core2 Duo E6750 @ 2.66GHz,1006,10.3,Intel
2920,Intel Pentium 2127U @ 1.90GHz,1004,134.0,Intel
2923,AMD Athlon II X2 240e,1002,37.89,AMD
2925,Intel Core i3-330M @ 2.13GHz,1000,149.95,Intel
2926,Intel Pentium E6300 @ 2.80GHz,1000,41.85,Intel
2929,Intel Core2 Duo E7400 @ 2.80GHz,995,48.99,Intel
2932,Intel Core2 Duo P9500 @ 2.53GHz,993,998.99,Intel
2940,Intel Core2 Duo E6700 @ 2.66GHz,983,29.99,Intel
2941,AMD A4-4300M APU,980,29.86,AMD
2942,AMD A4-3300 APU,979,56.61,AMD
2947,AMD Phenom X3 8550,976,29.95,AMD
2948,Intel Core2 Duo T7800 @ 2.60GHz,976,607.99,Intel
2950,AMD Athlon 64 FX-74,972,499.5,AMD
2954,Intel Core2 Duo P8700 @ 2.53GHz,967,84.95,Intel
2955,AMD Athlon 64 X2 Dual Core 6400+,967,249.95,AMD
2957,AMD Phenom II N640 Dual-Core,965,54.95,AMD
2959,Intel Core2 Duo E7300 @ 2.66GHz,964,55.84,Intel
2960,Intel Xeon 5160 @ 3.00GHz,963,43.5,Intel
2961,Intel Core2 Duo E7200 @ 2.53GHz,962,47.0,Intel
2962,Intel Atom C2538 @ 2.40GHz,960,104.0,Intel
2963,AMD Athlon II X2 240,957,24.95,AMD
2964,AMD Opteron 285,956,24.95,AMD
2966,Intel Core2 Duo P8800 @ 2.66GHz,955,56.99,Intel
2968,AMD E2-3200 APU,953,7.99,AMD
2969,AMD Opteron 290,952,135.0,AMD
2970,Intel Core2 Duo T9300 @ 2.50GHz,952,94.95,Intel
2971,AMD Athlon II X2 215,952,28.97,AMD
2973,AMD Athlon 7750 Dual-Core,951,79.99,AMD
2974,Intel Core2 Duo T9400 @ 2.53GHz,950,44.95,Intel
2975,Intel Core2 Duo SP9400 @ 2.40GHz,948,284.0,Intel
2978,AMD Athlon 64 FX-62 Dual Core,943,299.0,AMD
2980,Intel Pentium E5400 @ 2.70GHz,940,72.1,Intel
2981,Intel Xeon 3060 @ 2.40GHz,939,22.99,Intel
2983,AMD Turion II P540 Dual-Core,937,49.95,AMD
2984,Intel Celeron E3500 @ 2.70GHz,935,97.0,Intel
2987,Intel Celeron 3205U @ 1.50GHz,933,287.04,Intel
2988,AMD Phenom II P650 Dual-Core,933,35.0,AMD
2995,Intel Xeon L3406 @ 2.27GHz,928,258.19,Intel
2997,AMD Athlon 64 X2 Dual Core 6000+,925,38.5,AMD
2998,Intel Pentium B960 @ 2.20GHz,924,38.68,Intel
2999,AMD Turion II Ultra Dual-Core Mobile M600,923,16.76,AMD
3000,Intel Core2 Duo T9550 @ 2.66GHz,923,298.95,Intel
3005,Intel Core2 Duo E6600 @ 2.40GHz,914,195.36,Intel
3006,Intel Xeon 5148 @ 2.33GHz,912,20.0,Intel
3007,AMD Athlon 64 X2 Dual Core 5600+,912,107.21,AMD
3012,AMD Opteron 2220 SE,909,25.0,AMD
3013,Intel Atom x5-Z8350 @ 1.44GHz,908,21.0,Intel
3014,AMD Athlon 64 X2 Dual Core 5400+,907,52.99,AMD
3015,Intel Pentium E5300 @ 2.60GHz,907,36.99,Intel
3022,Intel Pentium G620T @ 2.20GHz,896,19.99,Intel
3027,Intel Core2 Duo T8300 @ 2.40GHz,886,108.95,Intel
3030,AMD Sempron X2 190,879,83.44,AMD
3034,Intel Core2 Duo P7550 @ 2.26GHz,877,229.99,Intel
3038,AMD Athlon 5000 Dual-Core,872,109.95,AMD
3040,Intel Core2 Duo E6550 @ 2.33GHz,870,13.3,Intel
3041,AMD Athlon 5200 Dual-Core,869,189.95,AMD
3042,Intel Xeon 3065 @ 2.33GHz,867,20.9,Intel
3044,Intel Pentium E5200 @ 2.50GHz,867,49.94,Intel
3045,AMD Turion 64 X2 Mobile TL-68,866,90.0,AMD
3048,AMD Athlon 7550 Dual-Core,859,14.95,AMD
3049,Intel Celeron E3200 @ 2.40GHz,858,19.99,Intel
3050,Intel Pentium P6100 @ 2.00GHz,858,28.44,Intel
3054,Intel Xeon 5140 @ 2.33GHz,857,36.99,Intel
3055,AMD Turion II N530 Dual-Core,855,30.0,AMD
3060,Intel Pentium P6200 @ 2.13GHz,849,24.95,Intel
3066,Intel Core2 Duo P8600 @ 2.40GHz,843,49.18,Intel
3068,Intel Pentium B940 @ 2.00GHz,842,68.32,Intel
3071,Intel Xeon 3050 @ 2.13GHz,841,157.95,Intel
3072,Intel Core2 Duo E4600 @ 2.40GHz,841,157.95,Intel
3073,Intel Xeon 5150 @ 2.66GHz,840,30.99,Intel
3074,Intel Core2 Duo T7700 @ 2.40GHz,839,129.95,Intel
3075,AMD Opteron 275,839,99.95,AMD
3076,Intel Xeon E5205 @ 1.86GHz,838,14.27,Intel
3077,Intel Xeon E5502 @ 1.87GHz,837,80.0,Intel
3081,AMD Turion II Dual-Core Mobile M520,835,69.1,AMD
3082,AMD Athlon Dual Core 5000B,835,95.0,AMD
3085,Intel Core2 Duo P8400 @ 2.26GHz,830,297.01,Intel
3086,Intel Celeron E3400 @ 2.60GHz,829,39.99,Intel
3088,AMD Sempron X2 180,826,69.4,AMD
3089,Intel Atom x5-Z8300 @ 1.44GHz,823,132.99,Intel
3091,Intel Core2 Extreme X6800 @ 2.93GHz,823,263.64,Intel
3092,Intel Celeron E3300 @ 2.50GHz,822,59.95,Intel
3093,Intel Core2 Duo T7500 @ 2.20GHz,821,42.99,Intel
3100,Intel Celeron 1007U @ 1.50GHz,818,184.99,Intel
3101,AMD Athlon Dual Core 5050e,816,60.0,AMD
3105,Intel Core2 Duo E4700 @ 2.60GHz,811,26.99,Intel
3107,AMD Athlon 64 X2 Dual Core 5200+,807,60.0,AMD
3110,Intel Xeon E5503 @ 2.00GHz,804,130.19,Intel
3113,Intel Pentium T4500 @ 2.30GHz,803,29.95,Intel
3115,Intel Celeron B830 @ 1.80GHz,801,49.99,Intel
3117,Intel Celeron B820 @ 1.70GHz,800,29.29,Intel
3118,Intel Pentium E2220 @ 2.40GHz,799,44.99,Intel
3120,AMD Athlon 64 X2 Dual Core 5800+,797,29.95,AMD
3123,Intel Core2 Duo T7600 @ 2.33GHz,795,99.95,Intel
3124,Intel Xeon 5130 @ 2.00GHz,795,48.99,Intel
3126,AMD Turion X2 Ultra Dual-Core Mobile ZM-84,793,49.95,AMD
3128,Intel Xeon 3040 @ 1.86GHz,790,25.04,Intel
3136,AMD Opteron 1216,781,54.85,AMD
3137,AMD Athlon 64 X2 Dual Core 5000+,780,331.49,AMD
3140,Intel Celeron B810 @ 1.60GHz,775,79.95,Intel
3150,AMD Opteron 280,765,245.51,AMD
3152,Intel Core2 Duo T6600 @ 2.20GHz,764,39.97,Intel
3153,Intel Pentium T4300 @ 2.10GHz,764,98.95,Intel
3154,Intel Core2 Duo SL9400 @ 1.86GHz,764,253.0,Intel
3156,Intel Xeon 5120 @ 1.86GHz,763,1025.9,Intel
3162,AMD Opteron 270,761,249.95,AMD
3164,AMD Turion 64 X2 Mobile TL-62,756,29.0,AMD
3166,Intel Core2 Duo E6400 @ 2.13GHz,753,29.94,Intel
3167,Intel Core2 Duo P7450 @ 2.13GHz,752,39.99,Intel
3171,Intel Pentium T4400 @ 2.20GHz,748,109.95,Intel
3173,Intel Core2 Duo P7350 @ 2.00GHz,748,19.99,Intel
3175,AMD Opteron 180,746,119.95,AMD
3181,Intel Core2 Duo T8100 @ 2.10GHz,740,999.99,Intel
3182,AMD Athlon Dual Core 4850e,738,39.0,AMD
3185,Intel Atom Z3770 @ 1.46GHz,737,149.44,Intel
3189,Intel Core2 Duo E4500 @ 2.20GHz,734,11.0,Intel
3192,AMD Turion X2 Ultra Dual-Core Mobile ZM-85,730,45.0,AMD
3194,Intel Core2 Duo T6570 @ 2.10GHz,728,38.5,Intel
3198,Intel Atom Z3775 @ 1.46GHz,726,500.0,Intel
3199,Intel Pentium E2200 @ 2.20GHz,726,54.0,Intel
3202,Intel Core2 Duo T7200 @ 2.00GHz,723,54.19,Intel
3203,AMD Athlon 64 X2 Dual Core 4800+,722,149.95,AMD
3205,Intel Core2 Duo T6500 @ 2.10GHz,720,14.99,Intel
3207,AMD Athlon II Dual-Core M320,719,30.0,AMD
3209,Intel Core2 Duo E6420 @ 2.13GHz,718,39.99,Intel
3210,AMD A4-3305M APU,718,20.81,AMD
3212,AMD Athlon 64 X2 Dual Core 4600+,716,349.95,AMD
3214,Intel Pentium T4200 @ 2.00GHz,714,98.95,Intel
3216,AMD Athlon II P360 Dual-Core,711,19.95,AMD
3222,AMD Athlon Dual Core 4450e,705,14.48,AMD
3223,Intel Core2 Duo T6400 @ 2.00GHz,705,14.99,Intel
3227,Intel Core2 Duo T7400 @ 2.16GHz,702,149.95,Intel
3230,AMD Athlon 64 X2 Dual Core 4400+,698,298.95,AMD
3231,AMD Opteron 1214,696,83.93,AMD
3232,AMD Turion 64 X2 Mobile TL-66,696,89.0,AMD
3234,AMD Turion X2 Ultra Dual-Core Mobile ZM-86,695,61.0,AMD
3236,AMD A4-3300M APU,692,29.99,AMD
3240,Intel Core2 Duo T5750 @ 2.00GHz,690,9.99,Intel
3242,AMD Turion X2 Ultra Dual-Core Mobile ZM-87,689,39.95,AMD
3243,Intel Core2 Duo T7250 @ 2.00GHz,688,201.48,Intel
3245,Intel Core2 Duo T7300 @ 2.00GHz,688,53.99,Intel
3247,Intel Core2 Duo T5850 @ 2.16GHz,687,27.79,Intel
3248,AMD Athlon II P320 Dual-Core,684,19.95,AMD
3250,AMD Athlon Dual Core 4450B,684,31.0,AMD
3252,AMD Athlon II P340 Dual-Core,681,39.95,AMD
3255,AMD Athlon 64 X2 Dual Core 4200+,679,109.95,AMD
3256,Intel Pentium E2180 @ 2.00GHz,677,19.5,Intel
3258,AMD Athlon II X2 270u,675,67.67,AMD
3259,AMD Turion 64 X2 Mobile TL-64,675,39.39,AMD
3260,AMD E2-3000M APU,674,42.98,AMD
3261,Intel Celeron E1400 @ 2.00GHz,671,14.0,Intel
3266,AMD Turion X2 Dual-Core Mobile RM-72,666,224.26,AMD
3269,Intel Celeron N3060 @ 1.60GHz,665,282.0,Intel
3272,AMD Athlon II X2 260u,663,83.44,AMD
3275,AMD Turion Dual-Core RM-75,659,21.49,AMD
3276,Intel Celeron B800 @ 1.50GHz,658,24.99,Intel
3282,Intel Core2 Duo E4400 @ 2.00GHz,650,42.5,Intel
3283,Intel Pentium T3400 @ 2.16GHz,650,79.95,Intel
3284,Intel Core2 Duo T7100 @ 1.80GHz,649,14.99,Intel
3286,AMD Turion Dual-Core RM-72,649,29.99,AMD
3292,AMD A4-3320M APU,640,39.0,AMD
3293,Intel Core2 Duo E6320 @ 1.86GHz,639,39.99,Intel
3295,Intel Pentium 2129Y @ 1.10GHz,635,134.0,Intel
3298,Intel Pentium T3200 @ 2.00GHz,635,12.0,Intel
3303,Intel Pentium E2160 @ 1.80GHz,630,89.0,Intel
3305,Intel Celeron E1500 @ 2.20GHz,626,19.65,Intel
3310,AMD Turion X2 Dual-Core Mobile RM-74,623,14.95,AMD
3313,Intel Pentium 957 @ 1.20GHz,622,134.0,Intel
3316,Intel Atom Z3745 @ 1.33GHz,621,30.0,Intel
3322,AMD Athlon 64 X2 QL-65,609,22.0,AMD
3323,Intel Celeron G470 @ 2.00GHz,609,35.15,Intel
3325,AMD Turion 64 X2 Mobile TL-60,606,15.95,AMD
3329,Intel Xeon 5110 @ 1.60GHz,600,35.0,Intel
3335,Intel Atom S1260 @ 2.00GHz,596,64.0,Intel
3339,AMD Sempron 150,593,14.95,AMD
3340,AMD Opteron 1212,593,290.0,AMD
3341,Intel Celeron N3050 @ 1.60GHz,592,170.0,Intel
3342,AMD Athlon II X2 250u,592,24.95,AMD
3349,Intel Core2 Duo E6300 @ 1.86GHz,586,127.61,Intel
3363,AMD Athlon 64 X2 Dual Core 3600+,575,68.25,AMD
3367,AMD Athlon X2 Dual Core BE-2300,570,60.0,AMD
3376,AMD Sempron Dual Core 2200,563,39.95,AMD
3378,Intel Celeron 867 @ 1.30GHz,562,55.69,Intel
3379,AMD Turion Dual-Core RM-70,561,25.0,AMD
3381,AMD Sempron 2650 APU,561,114.0,AMD
3384,Intel Core2 Duo E4300 @ 1.80GHz,558,42.5,Intel
3385,Intel Atom Z3735E @ 1.33GHz,557,117.0,Intel
3387,AMD Sempron Dual Core 2300,555,41.99,AMD
3391,Intel Pentium E2140 @ 1.60GHz,549,54.48,Intel
3392,Intel Celeron N2830 @ 2.16GHz,549,149.99,Intel
3400,Intel Atom Z3735F @ 1.33GHz,539,500.0,Intel
3404,Intel Pentium T2330 @ 1.60GHz,536,149.95,Intel
3407,AMD Sempron Dual Core 2100,533,37.99,AMD
3411,AMD Opteron 165,531,550.0,AMD
3414,Intel Pentium T2370 @ 1.73GHz,528,25.0,Intel
3418,Intel Atom C2350 @ 1.74GHz,526,43.0,Intel
3420,Intel Celeron G465 @ 1.90GHz,524,36.98,Intel
3421,AMD Turion X2 Ultra Dual-Core Mobile ZM-80,521,49.95,AMD
3423,Intel Celeron T1600 @ 1.66GHz,519,19.99,Intel
3425,AMD Athlon 64 X2 Dual-Core TK-55,518,72.74,AMD
3432,Intel Core2 Duo T5250 @ 1.50GHz,509,89.95,Intel
3433,AMD Sempron 145,509,39.99,AMD
3437,AMD Sempron 130,501,30.0,AMD
3444,AMD Turion X2 Dual Core Mobile RM-70,497,132.56,AMD
3447,Intel Celeron E1200 @ 1.60GHz,492,99.95,Intel
3451,Intel Celeron G460 @ 1.80GHz,489,55.0,Intel
3459,Intel Celeron N2820 @ 2.13GHz,480,225.0,Intel
3468,Intel T1400 @ 1.73GHz,475,15.0,Intel
3474,Intel Celeron 847 @ 1.10GHz,470,315.0,Intel
3475,Intel Pentium Extreme Edition 955 @ 3.46GHz,469,31.23,Intel
3480,AMD Turion 64 X2 Mobile TL-50,466,18.99,AMD
3482,AMD Sempron 140,464,11.95,AMD
3487,Intel Celeron 450 @ 2.20GHz,454,299.0,Intel
3489,AMD Turion 64 X2 Mobile TL-56,451,65.4,AMD
3505,AMD Athlon LE-1640,430,89.95,AMD
3508,Intel Celeron G440 @ 1.60GHz,425,91.0,Intel
3515,AMD Athlon LE-1620,421,18.0,AMD
3516,Intel Celeron N2810 @ 2.00GHz,420,139.99,Intel
3518,AMD Athlon II Neo K325 Dual-Core,417,25.99,AMD
3523,AMD Athlon LE-1600,412,21.0,AMD
3524,AMD Athlon 1640B,412,50.0,AMD
3526,Intel Core Duo T2500 @ 2.00GHz,408,119.99,Intel
3527,Intel Atom E3805 @ 1.33GHz,407,20.0,Intel
3529,Intel Celeron 900 @ 2.20GHz,406,18.99,Intel
3532,Intel Atom D510 @ 1.66GHz,404,97.16,Intel
3533,AMD Athlon 64 FX-55,404,65.0,AMD
3536,Intel Xeon 3.60GHz,403,851.0,Intel
3542,AMD Sempron LE-1300,400,27.0,AMD
3546,AMD Athlon 64 3500+,396,79.95,AMD
3548,AMD Athlon 64 3700+,394,89.95,AMD
3551,AMD Opteron 150,393,352.94,AMD
3552,Intel Xeon 3.80GHz,393,851.0,Intel
3560,Intel Atom E3825 @ 1.33GHz,385,70.32,Intel
3567,AMD V140,379,39.95,AMD
3579,Intel Celeron 440 @ 2.00GHz,368,44.95,Intel
3581,Intel Celeron 560 @ 2.13GHz,365,69.95,Intel
3582,AMD Sempron 3600+,364,15.0,AMD
3584,AMD Sempron 3800+,360,14.99,AMD
3585,Intel Core Duo T2400 @ 1.83GHz,359,16.0,Intel
3587,AMD Athlon II 160u,358,29.99,AMD
3590,AMD Athlon II 170u,357,24.0,AMD
3599,AMD Sempron LE-1200,349,14.95,AMD
3600,Intel Pentium T2080 @ 1.73GHz,348,159.95,Intel
3604,AMD Opteron 146,346,35.0,AMD
3609,AMD Athlon 64 4000+,340,99.95,AMD
3610,AMD Athlon 64 3200+,340,149.95,AMD
3612,AMD Sempron M100,338,12.0,AMD
3620,Intel Atom N570 @ 1.66GHz,335,86.0,Intel
3621,AMD Turion 64 Mobile ML-37,334,25.99,AMD
3635,AMD Athlon 64 3400+,317,99.95,AMD
3637,AMD Opteron 144,316,29.95,AMD
3639,AMD Sempron LE-1100,315,34.95,AMD
3643,AMD Sempron 3300+,315,20.0,AMD
3657,AMD Athlon 64 3000+,303,20.0,AMD
3660,Intel Celeron 550 @ 2.00GHz,301,54.95,Intel
3661,AMD Sempron LE-1250,301,99.99,AMD
3665,AMD Sempron 3100+,298,65.0,AMD
3670,AMD Athlon 64 2800+,295,99.99,AMD
3671,Intel Atom N550 @ 1.50GHz,295,86.0,Intel
3675,Intel Celeron 430 @ 1.80GHz,293,49.99,Intel
3676,AMD Athlon 64 3800+,292,131.01,AMD
3677,AMD Sempron 3400+,292,86.68,AMD
3681,AMD Athlon 2800+,291,109.95,AMD
3687,AMD Sempron SI-40,288,12.0,AMD
3692,Intel Celeron 540 @ 1.86GHz,283,20.95,Intel
3704,AMD Athlon 2650e,274,19.0,AMD
3712,Intel Celeron 530 @ 1.73GHz,268,13.0,Intel
3715,AMD Sempron 3000+,268,34.95,AMD
3723,AMD Athlon XP 3000+,262,79.7,AMD
3724,AMD Sempron SI-42,261,29.99,AMD
3728,AMD Athlon XP 2700+,256,84.79,AMD
3733,AMD Sempron 2600+,253,34.95,AMD
3737,AMD Sempron LE-1150,251,14.94,AMD
3739,AMD Sempron 3200+,251,124.68,AMD
3750,AMD Sempron 2800+,243,29.95,AMD
3751,AMD Athlon XP 2600+,242,23.03,AMD
3765,Intel Celeron 420 @ 1.60GHz,235,49.95,Intel
3766,AMD Athlon XP 2400+,234,79.99,AMD
3773,AMD Sempron 3500+,232,24.99,AMD
3784,Intel Atom D425 @ 1.80GHz,222,992.98,Intel
3792,AMD Athlon XP 2200+,214,84.95,AMD
3795,AMD Athlon XP 2100+,210,63.75,AMD
3799,AMD Sempron 2500+,207,59.95,AMD
3800,AMD Sempron 2300+,207,45.0,AMD
3804,AMD Sempron 2400+,205,12.99,AMD
3805,AMD Athlon XP 1900+,203,45.8,AMD
3816,AMD Athlon XP 1800+,195,50.95,AMD
3817,AMD Athlon XP 2000+,195,58.99,AMD
3832,AMD Sempron 2200+,184,39.95,AMD
3839,Intel Xeon 2.40GHz,180,9.1,Intel
3845,Intel Atom D410 @ 1.66GHz,177,635.99,Intel
3846,AMD Athlon XP 1700+,176,51.25,AMD
3849,Intel Atom E3815 @ 1.46GHz,175,135.0,Intel
3885,Intel Celeron M 1.00GHz,149,13.99,Intel
3912,AMD Sempron 200U,125,87.0,AMD
3916,Mobile Intel Pentium 4 - M 1.70GHz,121,147.34,Intel
3927,Intel Celeron 1100MHz,113,15.0,Intel
3933,Intel Pentium 4 1700MHz,100,109.99,Intel
