shipping_date,delivery_date,shipping_num,customer_id_invoice,shipping_weight
8/5/2024,8/9/2024,mlJZ3rjaUybb4,j - 362596,29.52213773
4/22/2024,4/24/2024,JeAGCGAskuiee,k - 341440,27.06589276
3/23/2024,3/26/2024,oOxOOMgHzRGte,a - 335851,34.10383119
9/6/2024,9/11/2024,lsGy9AZPZHO1y,m - 368851,49.14706129
4/20/2024,4/23/2024,zmnmzvk5stWFJ,j - 340761,19.90877076
12/26/2024,12/30/2024,g5xElyi11VSCI,l - 397742,42.55516273
3/21/2024,3/25/2024,tbbTvf640QWwY,a - 335467,23.82328511
1/13/2024,1/17/2024,8RI5RybNOgffT,j - 326411,22.49875499
8/24/2024,8/28/2024,lSMJYnMuOukYA,f - 366377,37.03307257
5/30/2024,6/3/2024,44OcSxlTKSmGl,b - 348969,32.65871725
11/21/2024,11/25/2024,NI9ceeQnf9CIh,k - 385550,20.66302211
9/17/2024,9/20/2024,2zND8hOQL5Mo8,l - 371175,47.50528389
2/27/2024,3/1/2024,gbTQPNFWOwACH,k - 332779,36.36023127
7/28/2024,8/1/2024,r9FFUtOTl5uJp,h - 361100,31.07191462
12/28/2024,1/2/2025,OxigY9fOJ0GBo,l - 398714,27.28235346
6/14/2024,6/17/2024,Ot0otK6QqsA8a,a - 352234,12.50649768
9/19/2024,9/22/2024,k9JO9JEbJYxYw,k - 371333,26.07020488
4/11/2024,4/14/2024,HgbwcMSQCbxjW,j - 338852,38.8169402
9/8/2024,9/12/2024,idMhf8hmtndDr,g - 369542,20.04969271
2/27/2024,3/3/2024,S0fSMpt88T5a2,i - 332734,37.26234241
7/18/2024,7/22/2024,aDxN5OBIUhKJI,e - 358759,35.71875115
12/20/2024,12/23/2024,GnlDDilLPGCsF,a - 394831,37.52796224
8/8/2024,8/11/2024,YC1iltDEWqZ2O,l - 363235,24.90570892
5/29/2024,6/2/2024,d99ZLnXN6zpba,c - 348619,27.75727743
11/12/2024,11/16/2024,nDeoIjC0EwEpN,e - 383099,26.41160264
7/15/2024,7/20/2024,vEGWcMJLn90aA,m - 358519,24.02415222
7/1/2024,7/4/2024,osXzXf88vqkXO,l - 355371,31.81076659
8/2/2024,8/7/2024,7vzsvbu2U4ojg,f - 361799,41.48144486
11/8/2024,11/12/2024,LUOzbuZH4WIUE,f - 382790,32.48854211
7/5/2024,7/9/2024,fOiSZRG1SJoY7,m - 356108,36.08710886
4/18/2024,4/21/2024,WysMkqIqvS8Gy,d - 340712,29.06588058
8/9/2024,8/12/2024,k8AmHeACFFsBT,d - 363753,35.70772405
10/17/2024,10/20/2024,vw1O0nxmC9Ha3,k - 377402,38.39780922
8/31/2024,9/3/2024,aLAXS4OxwWL4D,g - 367579,35.27093485
4/23/2024,4/28/2024,q0ryhd7txydHx,f - 341298,40.00486628
8/30/2024,9/3/2024,djPVLEiLn8E6T,j - 368061,26.05775351
7/13/2024,7/17/2024,2EOWkzyyRO0fd,d - 357926,58.45687525
6/14/2024,6/17/2024,ddfhDrLUMAxSI,d - 351639,35.40933467
12/28/2024,12/31/2024,5xE0suHucU67i,i - 398300,32.23402294
5/25/2024,5/29/2024,M9Kj0bmeQKmG9,k - 347572,24.48627804
10/5/2024,10/9/2024,9Tqn7O2IyBAm7,l - 374383,25.77987025
7/4/2024,7/8/2024,jCGQPjfLJXb22,f - 355651,41.06463398
11/24/2024,11/26/2024,XAdtad5ayOWKN,i - 385950,28.73352372
12/20/2024,12/23/2024,0Au7EB8USc4Mj,b - 396303,30.23189513
6/1/2024,6/4/2024,QFqccNe6AF2or,b - 349221,21.87474208
10/12/2024,10/15/2024,hR5WY2RaPAlyQ,b - 376371,23.96228574
3/27/2024,4/1/2024,oEYaXDdWPTQxx,d - 336556,26.42851904
10/29/2024,11/2/2024,2im6RJImK6ph4,h - 379734,25.12091875
7/30/2024,8/3/2024,LK0OmD9FolzUe,c - 361549,26.67933297
8/9/2024,8/12/2024,3m6PIHzJPKEQM,e - 363860,57.49093856
11/23/2024,11/27/2024,6xVw439FGlXuU,i - 386615,27.55578799
12/6/2024,12/10/2024,W9NQLFo9ANhgJ,d - 390440,26.75094197
9/24/2024,9/28/2024,IC5I6VYXoJfyc,c - 372760,24.13932872
8/10/2024,8/14/2024,OsZox6cd3ibbs,j - 363202,23.53488578
3/28/2024,4/1/2024,g9uSDNBFJB3Sh,l - 336168,32.19092708
8/25/2024,8/29/2024,a21MknlVE8rfn,i - 366778,24.40588086
11/22/2024,11/26/2024,dnShFrY0MEGIQ,c - 385960,30.59322906
7/26/2024,7/31/2024,EpKuF5AuMqxQm,m - 361117,39.54014037
1/10/2024,1/14/2024,bjkbj51bypQYz,j - 326334,45.45669038
5/2/2024,5/5/2024,ennrDW89LpuUi,f - 342937,35.31304584
10/24/2024,10/27/2024,muWx3KQUmZcrq,i - 378732,28.04286141
8/28/2024,9/1/2024,2hVRoe6rEOF5C,k - 366944,27.546527
7/5/2024,7/10/2024,AJu0oLfGxPcz2,g - 356778,38.53671054
12/15/2024,12/17/2024,dtA0FEaZiUTBl,h - 393125,39.5426204
4/28/2024,5/3/2024,fsFaokAT0Tf3V,j - 342168,14.84241054
5/23/2024,5/26/2024,LpBzqPnLotbct,b - 347402,28.0302861
7/16/2024,7/20/2024,dQYJ4s8GYMLcU,l - 358731,45.85785624
4/27/2024,4/29/2024,Zjt6r6E1jv3fu,j - 341885,33.32268781
9/30/2024,10/3/2024,yfixF9z3L3q2o,d - 373906,30.26691202
11/2/2024,11/4/2024,piTpbXJHQd3fP,g - 380162,31.57051344
5/19/2024,5/24/2024,tRnuvBlEeDGhn,k - 346836,21.19609899
7/16/2024,7/18/2024,RukdZJOimmHxX,m - 358494,31.4694049
5/8/2024,5/10/2024,r01vZwAcPG5y7,a - 344842,39.28210841
5/16/2024,5/21/2024,nDgc2oOc4EQMl,a - 345589,39.0484191
9/4/2024,9/7/2024,Kk3blOlPCMUu9,b - 368610,18.27792876
6/8/2024,6/11/2024,5ntWb066QFSR4,a - 350967,43.58465929
10/29/2024,11/1/2024,Zu23NrFxtTyfB,e - 379423,20.44642332
11/21/2024,11/24/2024,pcqXxcJgFIPTD,i - 385403,33.73487981
12/12/2024,12/16/2024,tD4DgYsgqbDUs,k - 392283,49.19310507
7/18/2024,7/23/2024,ylbsvD1H5Xpvd,h - 358458,36.88365899
2/10/2024,2/12/2024,YGaN4Imk0IVlS,i - 330229,30.53570619
9/6/2024,9/10/2024,oyhwQFMI93kUa,i - 369425,22.72808155
7/11/2024,7/14/2024,Dxgx1OZ5qajl7,l - 357335,24.41942625
2/13/2024,2/16/2024,AKH0XbzmMbt2W,h - 330568,29.35544435
1/4/2024,1/9/2024,EdxqsIsXIOr8R,l - 325273,44.65646263
9/5/2024,9/7/2024,5ynpzCK50kP8y,h - 369031,28.77165756
6/23/2024,6/26/2024,UILjkvFz2gXra,d - 353702,34.95330044
10/14/2024,10/18/2024,AseEeJqgzHDID,e - 376701,24.39937881
5/11/2024,5/14/2024,TtoQILZPVuyKD,d - 344824,29.79593008
11/9/2024,11/12/2024,T0t0LeHJjfQin,m - 381941,32.12111731
6/28/2024,7/2/2024,hMqIIy2kZDpvg,j - 355266,35.94669955
1/1/2025,1/5/2025,nfydc62IKchaO,b - 399786,23.22460415
4/30/2024,5/4/2024,AoCdQklKY4gE8,f - 342931,22.4445947
3/22/2024,3/26/2024,oFtLFU28CQZJU,b - 335536,44.48565368
1/31/2024,2/4/2024,Z9BJ6We8cCJAh,l - 329109,24.7476852
12/18/2024,12/22/2024,U0lBRdR3UB4SM,a - 394498,38.01128785
10/15/2024,10/18/2024,02PmlXQOgQqBV,h - 376954,23.38174921
12/2/2024,12/5/2024,VtGmX0Y212uGH,c - 388535,34.54492249
6/6/2024,6/11/2024,2BTnnqHZlRkxr,i - 349879,39.45547795
9/4/2024,9/7/2024,pkOwKRpBu9Icf,b - 368954,21.94365378
7/19/2024,7/23/2024,8t5K6VK9MHTm5,a - 359691,26.20926887
12/14/2024,12/19/2024,XZhThYuuJx3WI,f - 392677,36.70255719
12/22/2024,12/24/2024,e1Pacv2bj5Ld8,a - 396570,18.6058836
4/8/2024,4/11/2024,fqXvH69T14EeA,i - 338453,35.15430349
12/7/2024,12/11/2024,2wRnCvlhtZg3t,b - 390546,24.27201343
11/26/2024,11/28/2024,UQyZHDvPb8Gvt,m - 387032,38.91853947
7/20/2024,7/24/2024,UyfsvQjeJlg8M,m - 359339,39.2055591
5/29/2024,6/1/2024,Kuovi7SCVPVNu,k - 349120,21.98727169
4/6/2024,4/10/2024,kEQNG5Nxp4Jvd,l - 338445,33.81904803
7/9/2024,7/13/2024,znl55dUW8aqgL,k - 357001,16.91206607
10/11/2024,10/14/2024,2xjnzDNYLocpT,b - 376084,15.20683836
12/2/2024,12/6/2024,udalwgJo8YE5X,i - 388760,18.56485676
11/1/2024,11/6/2024,VQNBv6cvDUti8,h - 380370,39.86377775
7/4/2024,7/6/2024,pFcjqB8O7nlVM,i - 355961,23.18131129
10/12/2024,10/16/2024,YUnTayLUNJOgs,j - 376030,23.95166991
4/12/2024,4/15/2024,FGFn8k4RAoeAD,m - 338908,30.00637304
6/18/2024,6/21/2024,zHoquXrqo7kcs,l - 352736,38.80528161
10/23/2024,10/26/2024,R4Ty5dEZO87vD,k - 378298,19.78184739
12/10/2024,12/13/2024,0aXYmlD5gopMH,d - 391770,17.56527383
1/3/2024,1/7/2024,aOsUROjKcx9ij,c - 325403,18.83845583
10/23/2024,10/28/2024,EHaBBaQUO8JzG,i - 378204,30.51335587
10/12/2024,10/14/2024,RA0AJQ15EaPlg,k - 375789,30.7366891
8/18/2024,8/21/2024,Dy5bHC1A4sECU,h - 365164,37.04418901
3/24/2024,3/27/2024,5JDwVNaDBzSzU,h - 335706,17.966074
9/22/2024,9/26/2024,3L4MT2mfiMHF2,m - 372163,26.47355539
11/9/2024,11/13/2024,6vwfJHbIr8cgg,d - 381739,32.94633026
4/25/2024,4/29/2024,WNMKOjJnuBAOs,i - 342005,45.27369757
12/8/2024,12/12/2024,qilGzayoEZzLq,j - 391013,25.70679258
7/20/2024,7/23/2024,S4yFcjOEUl23w,f - 358946,28.98481573
3/13/2024,3/16/2024,1TLEbAlLnqVgX,j - 334542,44.6803352
3/15/2024,3/19/2024,oYFnkZIQBUsO0,a - 334875,26.0037679
6/28/2024,6/30/2024,znI0HoLLCMg27,a - 354583,28.7672422
12/31/2023,1/2/2024,M3kKjPo8lZSRd,f - 324929,35.67873619
8/30/2024,9/2/2024,K6RSdSgbqcHbs,l - 368020,19.63763695
11/28/2024,12/1/2024,F8EvF5AHdE5mm,l - 386878,44.45530545
11/15/2024,11/19/2024,2oX2AUgggzWzq,a - 383518,30.59001256
9/27/2024,9/29/2024,grwhGhL3EzwPK,a - 372784,25.05712838
5/30/2024,6/4/2024,Xzyq3hh4K0NMK,g - 348644,28.53501225
5/10/2024,5/14/2024,pDdDX9NJXzb2n,d - 345028,34.14684324
5/16/2024,5/21/2024,dGc4xWHf4Pqfm,a - 345749,11.75555622
5/18/2024,5/21/2024,HYIHwT9ry4cOk,k - 346169,27.12187216
5/30/2024,6/2/2024,kvigmBGtVzj7b,m - 349133,40.08512423
6/28/2024,7/2/2024,DhGpjNrtAQ289,c - 354384,34.37841424
3/15/2024,3/19/2024,CSxW8R5N6hfR5,f - 335156,19.22163933
12/4/2024,12/8/2024,7o2SY9m6OKfPf,j - 389935,27.1163139
6/3/2024,6/7/2024,4bZ0sUV5tJxDw,d - 349763,36.82600377
7/29/2024,8/1/2024,4iH4nB278Ygdu,f - 361385,21.06425669
9/12/2024,9/16/2024,G2Mlrhz8PgPzJ,b - 369716,19.48188419
12/26/2024,12/31/2024,kj94SNKNx9GP9,l - 397529,28.60189703
10/31/2024,11/3/2024,wRYbuWdYBJCOF,f - 380076,25.61172116
12/18/2024,12/21/2024,dntqNelqqC5KJ,f - 394733,35.52350091
2/5/2024,2/7/2024,UzLTMfna8jOwv,k - 329796,28.7656852
5/16/2024,5/18/2024,I8Vw7ou82fLgk,k - 345896,27.93656062
5/1/2024,5/5/2024,LISg58AjLMsTb,a - 343114,21.08783885
3/11/2024,3/16/2024,O9yqKUISoeZWF,f - 334135,28.35033849
5/10/2024,5/14/2024,LrzeKGdgfVVCE,b - 345518,25.48649375
11/1/2024,11/3/2024,DgsbnXRtC2drk,j - 379895,29.73473518
2/21/2024,2/24/2024,PbHNbRNYVCosJ,e - 331949,39.79298443
12/7/2024,12/11/2024,la1Nrt32SDHNo,f - 390418,33.47561017
7/4/2024,7/8/2024,FscRDk0Ytk2Vl,c - 356162,55.06026884
5/12/2024,5/15/2024,BJS1N9fC7Eu04,m - 345425,18.01009661
6/30/2024,7/3/2024,IsyZzp0Zm6Hmk,d - 355172,33.69877515
12/20/2024,12/23/2024,fCgKBUjfD9Zja,a - 395188,15.62391225
12/12/2024,12/17/2024,jiJDRsUfvLXt9,f - 391643,23.20226974
4/4/2024,4/8/2024,6xyEVyP2Ruajf,h - 338067,31.72144143
2/3/2024,2/6/2024,RZ73ggBnSeXWf,m - 329405,28.12631762
5/29/2024,6/1/2024,qL1gQOGmjWiAk,k - 348897,39.83029072
7/19/2024,7/21/2024,cPf4UBuA1JCcu,a - 359007,23.64626912
6/29/2024,7/2/2024,iXhlmA4r46fKG,k - 355326,18.13164459
11/5/2024,11/7/2024,sOvfpX4oSlyt2,l - 381463,48.6024312
8/12/2024,8/16/2024,hx5ljPAvQ9eyT,g - 363846,18.42755908
12/18/2024,12/21/2024,xMhCAEhTWGb2K,c - 395401,39.14816559
3/6/2024,3/9/2024,cuhsiOeOjcj6m,i - 333549,27.13729469
7/5/2024,7/8/2024,rDTA7TA0Wnsvz,c - 356259,25.35450524
8/16/2024,8/18/2024,ylzzLv1zxYchG,d - 364545,35.90963743
7/16/2024,7/18/2024,iPZ2bToejR6OK,f - 358708,25.22307758
3/12/2024,3/16/2024,Pc91jyi3S2SRa,e - 334469,36.05204221
10/10/2024,10/14/2024,H11GVNdBIuJ9T,a - 375462,46.19666712
8/8/2024,8/11/2024,ZsEFothYG4l0J,c - 363191,20.59159769
12/22/2024,12/25/2024,gUJDty1f25I9P,k - 396376,29.40819386
3/23/2024,3/27/2024,Uv7RGOFd2zeJG,b - 335624,30.61496774
4/22/2024,4/24/2024,mMh3BHgMZlK8e,d - 341373,17.73257211
6/16/2024,6/21/2024,FhLmvbzL0oLqW,e - 352276,35.11572745
6/21/2024,6/26/2024,8CkMebau5pUbh,c - 353162,38.329223
7/2/2024,7/5/2024,WgJUAodU54tai,l - 355671,14.26152119
3/22/2024,3/25/2024,1ydyJ9dTs0BfU,f - 335335,27.46572861
5/13/2024,5/15/2024,GBcyFb6mmBben,l - 345485,27.67604149
2/6/2024,2/9/2024,9X4kjxk7yexIb,m - 329552,41.16752603
7/18/2024,7/23/2024,VURvdyPZAbvpI,h - 358376,41.01129939
9/11/2024,9/13/2024,WOAxuy8W49BhX,e - 369934,41.10771353
1/18/2024,1/21/2024,PbP1Fsq0qawkV,d - 326933,14.45584004
8/18/2024,8/22/2024,R06rVtjfiZsZF,e - 365289,26.18445132
11/1/2024,11/5/2024,Zwku3kUxECPpX,g - 380058,23.51498577
5/3/2024,5/7/2024,xyQRl97hxt8tZ,h - 344009,21.15213442
12/2/2024,12/6/2024,egL2XBXcFMVnT,a - 388402,26.07625026
7/18/2024,7/22/2024,o6msEZcVR74PY,j - 359302,22.03165924
11/2/2024,11/6/2024,ibhdM7Rb7BcMQ,b - 380225,44.39776392
4/5/2024,4/7/2024,NB6y34JYBupB4,m - 338354,30.78358894
4/2/2024,4/6/2024,udKcPasO0dNZO,m - 337089,52.73865677
6/18/2024,6/23/2024,ZZjcHZUKAQ37W,e - 352946,23.03687196
1/5/2024,1/9/2024,r4GJMxVc8FPtX,k - 325642,24.34250432
1/12/2024,1/14/2024,e6hCOnmD8QqHX,m - 326548,31.4826658
10/11/2024,10/14/2024,hlqqNFPT5hxgH,d - 376337,36.56696413
12/13/2024,12/17/2024,3MAvNAdRKjVm0,j - 391902,14.97815527
1/2/2025,1/5/2025,cp3dNH22Yly1W,h - 400048,25.31850699
3/17/2024,3/21/2024,nmNddIE2AmlP7,i - 335151,17.75639067
12/19/2024,12/22/2024,HkXzvo3EspUcS,h - 395488,30.71114999
4/12/2024,4/17/2024,Nb6Zi2YkdyXNN,h - 339560,39.64614574
11/2/2024,11/5/2024,CjqyxMmmc4eJn,f - 379927,26.62453122
6/2/2024,6/6/2024,l0cPdYUWDslEt,j - 349280,32.81652045
8/4/2024,8/8/2024,7dYRUzt1jkDOp,c - 362003,25.22742567
1/11/2024,1/13/2024,1zotvev7EGr5N,f - 326447,27.46945499
8/22/2024,8/27/2024,Y9JytZBA4ECbG,g - 366486,27.87627151
4/11/2024,4/13/2024,buXOxJHKEJzLH,e - 339098,36.28372444
5/30/2024,6/4/2024,cHtMefJqLbgfa,h - 348864,9.413813884
4/4/2024,4/6/2024,7kW0AEDjJywFq,g - 337330,23.19523369
9/13/2024,9/17/2024,YxwtESoClekNf,h - 370137,22.57473918
8/27/2024,8/30/2024,hdTQf537wQU8u,j - 367003,48.0906318
8/5/2024,8/8/2024,sSHFZSdXjAewh,j - 362450,12.01243144
7/19/2024,7/22/2024,QFh2dFR34pxcM,d - 359453,27.60258707
10/4/2024,10/7/2024,hjTDTIuZUGDnK,j - 374603,39.89688686
11/9/2024,11/14/2024,zCdhTfFJE8EZZ,m - 382233,20.22012178
10/19/2024,10/24/2024,MVmthPHMtsevE,g - 377423,38.16139329
2/1/2024,2/5/2024,9pYhHP0fTyo6b,m - 329026,24.63341602
6/24/2024,6/29/2024,g6ZATFtOlAgZ8,b - 353850,38.85793789
9/24/2024,9/29/2024,CotmT9Yzudv8k,f - 372652,23.37978245
6/9/2024,6/13/2024,dWqbJozchrj8z,k - 350953,31.06622649
5/10/2024,5/13/2024,LqIo6q0ORWga7,g - 345319,36.84054937
1/8/2024,1/12/2024,rsYJ0G2VYxS0K,c - 325970,45.35692489
9/5/2024,9/9/2024,mVcuBHtldkHYS,k - 368445,32.40327586
11/22/2024,11/26/2024,psLUqkLECtMCw,i - 385209,17.53400256
12/26/2024,12/31/2024,KgP3NBbIx90nL,j - 398416,32.15283105
4/20/2024,4/22/2024,NqEpwn6TCRI73,j - 341237,29.80185351
5/18/2024,5/22/2024,fdJG6Kbewbx9Q,f - 346756,44.29702693
10/13/2024,10/17/2024,LZfNySPk0pTAi,h - 376207,19.08484002
9/21/2024,9/24/2024,h5TRsX1KflxCQ,m - 371727,38.6474052
12/23/2024,12/27/2024,JuecsQ82TkRYu,k - 397087,32.920206
6/4/2024,6/8/2024,FzjVAyeDkStUU,h - 349790,22.84762363
1/15/2024,1/18/2024,hAu28RMPxUyV9,e - 327019,26.42267941
2/11/2024,2/15/2024,hxsNRQ3aJ1mVG,f - 330504,23.7580937
12/15/2024,12/20/2024,6nTU9oYJUldUX,j - 393943,37.35088555
12/28/2024,12/31/2024,QkT4AxesAlo7N,c - 398287,25.25555937
11/30/2024,12/4/2024,3SjAvsQMgtKVO,a - 387738,32.37278717
9/26/2024,10/1/2024,inVGB4pho4n2e,e - 373392,31.97070376
6/20/2024,6/24/2024,CT4RJZIRXCmy5,i - 353081,23.1746751
9/24/2024,9/29/2024,irZIx31pknwXI,g - 372863,41.44750489
10/31/2024,11/3/2024,gvqNmp03JqGe8,h - 380136,24.94580588
1/13/2024,1/17/2024,5gG65jedytfbe,d - 326600,21.18680038
7/27/2024,7/31/2024,t54PcPjYKvnHc,b - 360980,32.95852834
12/11/2024,12/16/2024,aDTnfZlF51fq4,e - 391382,39.10889797
12/15/2024,12/20/2024,GyVhRmkfRxRWO,i - 393444,22.58048913
12/9/2024,12/14/2024,PeRLNhkqJOzkv,b - 390919,32.38020906
10/24/2024,10/26/2024,1PEbmctrsOaD2,f - 378476,49.26714327
4/3/2024,4/7/2024,BYMZQvEZxAjKF,d - 337414,27.48297933
5/3/2024,5/6/2024,Lfje2TnmzfqKS,k - 343236,30.18526993
1/22/2024,1/26/2024,Pxhlh9zXw5gJv,a - 327837,29.75036257
1/29/2024,2/3/2024,2EzhkxeDFKE2e,i - 328921,32.05349894
10/9/2024,10/13/2024,utBYlJT70ebA7,b - 375663,44.45068982
3/26/2024,3/28/2024,FpAdJzXZMgVyH,i - 336336,10.02401972
12/2/2024,12/7/2024,es5ivD1nCEi4S,k - 388425,17.13850667
3/30/2024,4/1/2024,kKrFVhtVJoLsw,h - 336561,31.22654083
1/2/2025,1/7/2025,mLMAmxLcobuSx,m - 399892,25.81285025
12/12/2024,12/14/2024,yPZ2JGC9AFYh4,j - 393223,20.41539908
10/31/2024,11/5/2024,Kf6VFxrUCqldl,d - 380161,36.84110558
8/30/2024,9/4/2024,RBruXaVCIXJuk,h - 367410,26.99248892
12/13/2024,12/15/2024,uh19YEbt9cqGF,l - 394044,23.31674024
12/5/2024,12/9/2024,FVxQc5rqGnw1n,a - 389858,15.86816738
4/14/2024,4/16/2024,vlxeexhydKTGh,i - 339743,25.71515576
10/31/2024,11/3/2024,Ph0vq6ADpdAKQ,g - 380211,36.43164216
12/18/2024,12/22/2024,EAKHuFAZwec8I,f - 394519,25.01827251
11/29/2024,12/2/2024,zAgHVVxeZpXOu,j - 387281,35.80816331
8/3/2024,8/7/2024,eb7Oe6QIWR2by,i - 361891,15.30154695
1/29/2024,2/3/2024,zO9ElzTbd9yWo,l - 328839,15.83255967
11/28/2024,12/1/2024,zn0vHyIuCWpqy,d - 387070,26.95696849
2/23/2024,2/27/2024,3SUx5NPMM7792,e - 332142,15.96223782
8/23/2024,8/26/2024,UZiAhj7o1NMyW,d - 366808,31.82693816
9/8/2024,9/10/2024,GdyfxNP9MABm6,d - 369509,20.81525216
2/1/2024,2/5/2024,G5vLZYGiA4EUw,g - 329195,58.18930969
6/1/2024,6/5/2024,DMVbqpGfiamLA,k - 349329,45.38386485
3/11/2024,3/14/2024,mCXWSLGE4Cp7u,e - 334096,30.92158848
12/16/2024,12/20/2024,pRVk6GmJTj819,d - 394013,29.6156178
12/28/2024,12/31/2024,ujVRyyAJlXngX,h - 398137,21.03406302
6/18/2024,6/21/2024,ckYTJHhzbxD2i,j - 352837,35.98790357
11/22/2024,11/24/2024,XyNV9iMEgKW8C,j - 385852,44.58518192
2/28/2024,3/4/2024,6RVJViSqBmYKu,d - 332707,21.72477248
10/27/2024,10/31/2024,naEvvgup38KvG,m - 378926,24.17725776
8/10/2024,8/13/2024,FYv9iaojjae7I,i - 363619,29.51247536
7/3/2024,7/8/2024,BYIpYqUSXkE2o,b - 356247,29.01727227
8/9/2024,8/12/2024,JITi7eQNogF4g,b - 363190,23.89455024
4/4/2024,4/9/2024,UFXWMB1LTERs8,c - 337990,51.37549553
11/29/2024,12/3/2024,FeCoA0Mt1nKSP,l - 387954,45.2582643
7/28/2024,8/1/2024,J2nOH6IDoypV0,i - 360606,34.37809075
9/28/2024,10/2/2024,96qws56GNu7n3,i - 373143,25.45694416
5/26/2024,5/30/2024,u4FbO9fAkRkMd,k - 348330,26.4010315
2/4/2024,2/7/2024,CQefq7y1uCqhi,l - 329558,26.55959764
3/30/2024,4/2/2024,V0VmJbDqK9Xxz,i - 336866,32.27804361
11/7/2024,11/10/2024,RmiCmeByaudGP,c - 382350,18.24769285
9/6/2024,9/10/2024,1I3PKKrQ0SPAA,i - 368943,20.79203651
6/27/2024,6/29/2024,4LyaiuwhdeINU,c - 354526,28.15656231
10/7/2024,10/10/2024,TJiFd2p4kEfHO,i - 375294,27.1005647
12/29/2024,1/1/2025,QKu19kwQVkuII,m - 399355,24.60598088
12/10/2024,12/15/2024,bN1EPeCZjFZb1,i - 392010,31.37608332
6/3/2024,6/5/2024,ubx0cBF7tyaej,c - 349773,28.75610396
8/14/2024,8/18/2024,SOBf51cnoJGT4,c - 364277,39.44536948
9/21/2024,9/24/2024,BFGsj4SUA5WH9,j - 372356,22.55486157
11/20/2024,11/24/2024,jZUSnic7c1Ktz,k - 385203,42.02039301
1/22/2024,1/25/2024,D9Ce9hXZIV7Ez,c - 327788,38.44677383
10/10/2024,10/13/2024,vKl4EiNA0dZTi,g - 375255,24.29108055
12/8/2024,12/10/2024,7Uhyh91sF3YFG,e - 391170,30.8313711
11/15/2024,11/19/2024,26CFiajS2g9Hu,m - 384243,17.36581681
5/24/2024,5/28/2024,m5cK2IoXNDmov,i - 348306,23.40533753
12/18/2024,12/22/2024,gespsiFL0VfRa,l - 395418,28.39269732
8/19/2024,8/24/2024,5xoVAGhOBTb9K,h - 365391,21.63538199
10/2/2024,10/5/2024,NbDagA9GHaVc9,d - 374102,52.73707311
1/12/2024,1/15/2024,4ZxApEymrV46c,l - 326173,31.2966771
12/22/2024,12/26/2024,mwe5oMclxEuD0,j - 396695,11.15710586
11/15/2024,11/20/2024,AOIz5YvoYWTUC,j - 384433,30.73198101
11/4/2024,11/8/2024,E3KtZGiDVD2oS,g - 380897,28.38869719
10/18/2024,10/20/2024,L8SsYoOBSiefF,m - 377751,33.53467685
3/5/2024,3/10/2024,9MSdWB47U63b1,h - 333538,27.59803636
11/2/2024,11/6/2024,7jxya3JMqvCUV,g - 380125,39.37384762
5/9/2024,5/14/2024,NbWEDS9UODK7d,k - 344934,27.41817828
4/18/2024,4/21/2024,Vj2XlGyMTHoFP,h - 340476,15.92575882
8/28/2024,8/30/2024,LzhvPGsHS89sD,m - 367493,13.42007011
10/13/2024,10/16/2024,JNwYwHaL8Sc4w,e - 376526,38.09467268
1/4/2024,1/9/2024,8MOj8xuj6sUKQ,a - 325166,26.2250695
7/9/2024,7/14/2024,4Zi2di7JrJ0JC,a - 357324,29.81285136
4/9/2024,4/11/2024,OCJFk1Uiqgt0A,c - 338537,42.29932987
11/20/2024,11/24/2024,7uQZZoC73ihCs,c - 385118,30.32443592
12/10/2024,12/12/2024,IjKYqpQbXoAmg,j - 391513,37.41528798
5/19/2024,5/22/2024,Rh9Sfk5qQL3gI,h - 346638,45.63162252
5/20/2024,5/25/2024,WggKyMNp0oSWz,g - 347194,50.93583504
4/5/2024,4/9/2024,ho0XzuNy6teFa,e - 338172,28.51173191
5/2/2024,5/4/2024,FgdFatYHdFkh7,e - 343086,25.52375219
3/23/2024,3/27/2024,m0pEJlzv2XQtQ,e - 335896,34.23817424
3/29/2024,4/1/2024,RkkFdywvdNEDD,b - 336612,19.26285638
11/6/2024,11/9/2024,2460ZKv4qjg4D,m - 381148,33.3243516
8/10/2024,8/13/2024,nKkBgJDmUBIIj,m - 363411,33.82754646
3/28/2024,3/31/2024,6wNVGPuZyTE9u,f - 336390,34.29762737
1/1/2025,1/5/2025,pBdv2ZmEJf7Ow,j - 400005,30.12385463
11/21/2024,11/24/2024,s40NCbEUUqcei,f - 385668,30.78820465
11/15/2024,11/18/2024,Rqea5pdiYG5Gk,f - 384242,19.58406887
7/21/2024,7/26/2024,wRHumjVDMvXcg,a - 359295,39.1640876
4/4/2024,4/6/2024,hcB0aBvZW81be,i - 337613,39.2326932
5/10/2024,5/14/2024,iWSZA7Xg57Tla,i - 344836,27.43881216
12/12/2024,12/15/2024,xJOrM1ByKZF1E,a - 393265,26.86020442
7/20/2024,7/25/2024,oMNCf0qCokFCr,d - 359595,25.5553705
4/10/2024,4/13/2024,1ZckfN9iRnkyK,h - 339106,30.31849172
12/7/2024,12/10/2024,hBdoEiARFJk94,k - 389784,25.77292536
1/25/2024,1/27/2024,ibpgQITQdhytt,a - 328043,53.99348421
8/22/2024,8/26/2024,Cp44ldFnhnI2e,k - 366492,28.26144975
3/2/2024,3/6/2024,V9Kp6hfbAWzqE,i - 333137,41.31326686
2/28/2024,3/3/2024,o6n0uHIPndR6U,i - 332992,27.53130953
