invoice_date,customer_id,invoice_num,invoice_amount,terms,customer_order,item,amount
12/31/2024,j,400089,240,Destination,E5T0VDIDXEI8,bathbombs,30
12/31/2024,g,400088,255,Shipping Point,VRY1GG3NDVSR,cowbells,15
12/31/2024,g,400088,255,Shipping Point,VRY1GG3NDVSR,bathbombs,21
12/31/2024,i,400087,245,Destination,U185SWY4HGRI,cowbells,12
12/31/2024,i,400087,245,Destination,U185SWY4HGRI,bathbombs,25
12/31/2024,c,400086,235,Destination,C6ZBPCWZPWUP,cowbells,16
12/31/2024,c,400086,235,Destination,C6ZBPCWZPWUP,bathbombs,15
12/31/2024,i,400085,210,Destination,8H07K3P6I1TK,cowbells,8
12/31/2024,i,400085,210,Destination,8H07K3P6I1TK,bathbombs,26
12/31/2024,f,400084,230,Shipping Point,79LEDVCXB0IW,cowbells,12
12/31/2024,f,400084,230,Shipping Point,79LEDVCXB0IW,bathbombs,22
12/31/2024,d,400083,245,Shipping Point,YMPCK6FHK365,cowbells,11
12/31/2024,d,400083,245,Shipping Point,YMPCK6FHK365,bathbombs,27
12/31/2024,j,400082,105,Destination,OBKJZ3F052A7,cowbells,6
12/31/2024,j,400082,105,Destination,OBKJZ3F052A7,bathbombs,9
12/31/2024,k,400081,125,Shipping Point,9QF35CULNAIP,cowbells,5
12/31/2024,k,400081,125,Shipping Point,9QF35CULNAIP,bathbombs,15
12/31/2024,g,400080,215,Shipping Point,BU13XC0PWA2X,cowbells,11
12/31/2024,g,400080,215,Shipping Point,BU13XC0PWA2X,bathbombs,21
12/31/2024,g,400079,250,Shipping Point,2XD3TKZ7NDGT,cowbells,17
12/31/2024,g,400079,250,Shipping Point,2XD3TKZ7NDGT,bathbombs,16
12/31/2024,h,400078,245,Shipping Point,L6WI12S1I0GN,cowbells,16
12/31/2024,h,400078,245,Shipping Point,L6WI12S1I0GN,bathbombs,17
12/31/2024,d,400077,180,Destination,2NMK5HHJ5I34,cowbells,7
12/31/2024,d,400077,180,Destination,2NMK5HHJ5I34,bathbombs,22
12/31/2024,b,400076,235,Shipping Point,44004NIYGSSF,cowbells,17
12/31/2024,b,400076,235,Shipping Point,44004NIYGSSF,bathbombs,13
12/31/2024,h,400075,140,Shipping Point,E7709DFADLQL,cowbells,6
12/31/2024,h,400075,140,Shipping Point,E7709DFADLQL,bathbombs,16
12/31/2024,c,400074,165,Shipping Point,2ZG5Y54OI21X,cowbells,9
12/31/2024,c,400074,165,Shipping Point,2ZG5Y54OI21X,bathbombs,15
12/31/2024,e,400073,205,Shipping Point,CBWV1DD69FBF,cowbells,10
12/31/2024,e,400073,205,Shipping Point,CBWV1DD69FBF,bathbombs,21
12/31/2024,l,400072,170,Shipping Point,FJ6TNCFG7YEO,cowbells,7
12/31/2024,l,400072,170,Shipping Point,FJ6TNCFG7YEO,bathbombs,20
12/31/2024,b,400071,195,Destination,GA0CBQPZASCZ,cowbells,13
12/31/2024,b,400071,195,Destination,GA0CBQPZASCZ,bathbombs,13
12/31/2024,c,400070,180,Destination,701GO5FJQTGH,cowbells,8
12/31/2024,c,400070,180,Destination,701GO5FJQTGH,bathbombs,20
12/31/2024,f,400069,195,Shipping Point,HZCL5QTHS21S,cowbells,8
12/31/2024,f,400069,195,Shipping Point,HZCL5QTHS21S,bathbombs,23
12/31/2024,g,400068,230,Destination,2FJRJ2EW76SD,cowbells,15
12/31/2024,g,400068,230,Destination,2FJRJ2EW76SD,bathbombs,16
12/31/2024,k,400067,275,Shipping Point,GN5GFWKW5NNF,cowbells,14
12/31/2024,k,400067,275,Shipping Point,GN5GFWKW5NNF,bathbombs,27
12/31/2024,c,400066,185,Shipping Point,2QX8CXFNXRYW,cowbells,11
12/31/2024,c,400066,185,Shipping Point,2QX8CXFNXRYW,bathbombs,15
12/31/2024,g,400065,235,Shipping Point,9OGQCC1G2KBY,cowbells,12
12/31/2024,g,400065,235,Shipping Point,9OGQCC1G2KBY,bathbombs,23
12/31/2024,a,400064,245,Shipping Point,OOEL3MRB3HNZ,cowbells,15
12/31/2024,a,400064,245,Shipping Point,OOEL3MRB3HNZ,bathbombs,19
12/31/2024,j,400063,255,Shipping Point,XH0SR7JNW05S,cowbells,10
12/31/2024,j,400063,255,Shipping Point,XH0SR7JNW05S,bathbombs,31
12/31/2024,i,400062,260,Shipping Point,SGP5C4W1PIRL,cowbells,16
12/31/2024,i,400062,260,Shipping Point,SGP5C4W1PIRL,bathbombs,20
12/31/2024,a,400061,265,Destination,QHRUMY9TGTES,cowbells,15
12/31/2024,a,400061,265,Destination,QHRUMY9TGTES,bathbombs,23
12/31/2024,d,400060,270,Destination,YWE164YBO2J2,cowbells,15
12/31/2024,d,400060,270,Destination,YWE164YBO2J2,bathbombs,24
12/31/2024,d,400059,185,Shipping Point,XICNOYJ2M5A7,cowbells,7
12/31/2024,d,400059,185,Shipping Point,XICNOYJ2M5A7,bathbombs,23
12/31/2024,h,400058,190,Shipping Point,9OKGULHFRB5U,cowbells,7
12/31/2024,h,400058,190,Shipping Point,9OKGULHFRB5U,bathbombs,24
12/31/2024,k,400057,265,Destination,QRB2CJY7ZL2N,cowbells,13
12/31/2024,k,400057,265,Destination,QRB2CJY7ZL2N,bathbombs,27
12/31/2024,m,400056,220,Shipping Point,W9F91TZ2IFFE,cowbells,14
12/31/2024,m,400056,220,Shipping Point,W9F91TZ2IFFE,bathbombs,16
12/31/2024,c,400055,185,Shipping Point,VE92Y4JG2EKE,cowbells,6
12/31/2024,c,400055,185,Shipping Point,VE92Y4JG2EKE,bathbombs,25
12/31/2024,h,400054,245,Shipping Point,XC3WV02BQ9RY,cowbells,14
12/31/2024,h,400054,245,Shipping Point,XC3WV02BQ9RY,bathbombs,21
12/31/2024,j,400053,180,Shipping Point,9BPOFJGUFYAM,cowbells,16
12/31/2024,j,400053,180,Shipping Point,9BPOFJGUFYAM,bathbombs,4
12/31/2024,g,400052,290,Shipping Point,M9UXF32ZUVOQ,cowbells,17
12/31/2024,g,400052,290,Shipping Point,M9UXF32ZUVOQ,bathbombs,24
12/31/2024,i,400051,130,Shipping Point,8QGKE6JQBPQU,cowbells,5
12/31/2024,i,400051,130,Shipping Point,8QGKE6JQBPQU,bathbombs,16
12/31/2024,l,400050,210,Shipping Point,LMW3KUVXT2ZY,cowbells,8
12/31/2024,l,400050,210,Shipping Point,LMW3KUVXT2ZY,bathbombs,26
12/31/2024,l,400049,155,Shipping Point,Z93S4JR6ZBVH,cowbells,9
12/31/2024,l,400049,155,Shipping Point,Z93S4JR6ZBVH,bathbombs,13
12/31/2024,h,400048,130,Shipping Point,1TFGHVM4LW1M,cowbells,8
12/31/2024,h,400048,130,Shipping Point,1TFGHVM4LW1M,bathbombs,10
12/31/2024,h,400047,250,Shipping Point,QSSMB8T4V5FB,cowbells,16
12/31/2024,h,400047,250,Shipping Point,QSSMB8T4V5FB,bathbombs,18
12/31/2024,g,400046,305,Shipping Point,GDZKJMLN429H,cowbells,24
12/31/2024,g,400046,305,Shipping Point,GDZKJMLN429H,bathbombs,13
12/31/2024,d,400045,155,Shipping Point,2Y43IYKL0XS5,cowbells,12
12/31/2024,d,400045,155,Shipping Point,2Y43IYKL0XS5,bathbombs,7
12/31/2024,m,400044,230,Shipping Point,KW624X2O746P,cowbells,9
12/31/2024,m,400044,230,Shipping Point,KW624X2O746P,bathbombs,28
12/31/2024,f,400043,185,Shipping Point,ZACWGBHIOD1W,cowbells,8
12/31/2024,f,400043,185,Shipping Point,ZACWGBHIOD1W,bathbombs,21
12/31/2024,a,400042,220,Shipping Point,GAU3I98X808X,cowbells,11
12/31/2024,a,400042,220,Shipping Point,GAU3I98X808X,bathbombs,22
12/31/2024,m,400041,240,Shipping Point,SHP4FWXJW2AZ,cowbells,16
12/31/2024,m,400041,240,Shipping Point,SHP4FWXJW2AZ,bathbombs,16
12/31/2024,k,400040,195,Destination,IN0WHT195FJ4,cowbells,12
12/31/2024,k,400040,195,Destination,IN0WHT195FJ4,bathbombs,15
12/31/2024,a,400039,135,Shipping Point,EGXQNYV1C7P1,cowbells,4
12/31/2024,a,400039,135,Shipping Point,EGXQNYV1C7P1,bathbombs,19
12/31/2024,g,400038,240,Shipping Point,BMZ5X99UQ4HU,cowbells,14
12/31/2024,g,400038,240,Shipping Point,BMZ5X99UQ4HU,bathbombs,20
12/31/2024,f,400037,265,Shipping Point,8NC8D45GCYTX,cowbells,11
12/31/2024,f,400037,265,Shipping Point,8NC8D45GCYTX,bathbombs,31
12/31/2024,b,400036,190,Shipping Point,GI9RDTTVGB30,cowbells,6
12/31/2024,b,400036,190,Shipping Point,GI9RDTTVGB30,bathbombs,26
12/31/2024,d,400035,195,Shipping Point,FGIPO5LWTNGJ,cowbells,10
12/31/2024,d,400035,195,Shipping Point,FGIPO5LWTNGJ,bathbombs,19
12/31/2024,j,400034,235,Shipping Point,ORHZY7Z2IXQB,cowbells,13
12/31/2024,j,400034,235,Shipping Point,ORHZY7Z2IXQB,bathbombs,21
12/31/2024,d,400033,255,Shipping Point,HAYBJ7WBVZLZ,cowbells,10
12/31/2024,d,400033,255,Shipping Point,HAYBJ7WBVZLZ,bathbombs,31
12/31/2024,a,400032,165,Destination,0COXNE4BYT1O,cowbells,15
12/31/2024,a,400032,165,Destination,0COXNE4BYT1O,bathbombs,3
12/31/2024,i,400031,140,Destination,DFFR8Z9J622J,cowbells,6
12/31/2024,i,400031,140,Destination,DFFR8Z9J622J,bathbombs,16
12/31/2024,c,400030,290,Shipping Point,Y1L4EZBFNMVJ,cowbells,17
12/31/2024,c,400030,290,Shipping Point,Y1L4EZBFNMVJ,bathbombs,24
12/31/2024,g,400029,215,Shipping Point,QZSDJMPTXJV9,cowbells,15
12/31/2024,g,400029,215,Shipping Point,QZSDJMPTXJV9,bathbombs,13
12/31/2024,b,400028,290,Shipping Point,6BY3VUWN42U4,cowbells,15
12/31/2024,b,400028,290,Shipping Point,6BY3VUWN42U4,bathbombs,28
12/31/2024,m,400027,175,Shipping Point,VM3RBRMCZCN4,cowbells,10
12/31/2024,m,400027,175,Shipping Point,VM3RBRMCZCN4,bathbombs,15
12/31/2024,m,400026,250,Shipping Point,Z3WFZC0KT1SL,cowbells,17
12/31/2024,m,400026,250,Shipping Point,Z3WFZC0KT1SL,bathbombs,16
12/31/2024,i,400025,270,Shipping Point,PP3Y0DU3KB9X,cowbells,14
12/31/2024,i,400025,270,Shipping Point,PP3Y0DU3KB9X,bathbombs,26
12/31/2024,b,400024,115,Shipping Point,5BTSSQCWLIIC,cowbells,4
12/31/2024,b,400024,115,Shipping Point,5BTSSQCWLIIC,bathbombs,15
12/31/2024,c,400023,250,Destination,TNI81HJDUNHV,cowbells,11
12/31/2024,c,400023,250,Destination,TNI81HJDUNHV,bathbombs,28
12/31/2024,c,400022,155,Shipping Point,CC1DGA74VXV4,cowbells,5
12/31/2024,c,400022,155,Shipping Point,CC1DGA74VXV4,bathbombs,21
12/31/2024,i,400021,140,Shipping Point,LH3FH52CQTAP,cowbells,7
12/31/2024,i,400021,140,Shipping Point,LH3FH52CQTAP,bathbombs,14
12/31/2024,l,400020,150,Shipping Point,HU79FA3QSA44,cowbells,4
12/31/2024,l,400020,150,Shipping Point,HU79FA3QSA44,bathbombs,22
12/31/2024,g,400019,320,Shipping Point,D5MSS6G549YE,cowbells,15
12/31/2024,g,400019,320,Shipping Point,D5MSS6G549YE,bathbombs,34
12/31/2024,b,400018,200,Shipping Point,4P3M7ULYB9YJ,cowbells,10
12/31/2024,b,400018,200,Shipping Point,4P3M7ULYB9YJ,bathbombs,20
12/31/2024,l,400017,185,Shipping Point,08GR33F9TL46,cowbells,15
12/31/2024,l,400017,185,Shipping Point,08GR33F9TL46,bathbombs,7
12/31/2024,a,400016,185,Shipping Point,S5A5KE99M91G,cowbells,11
12/31/2024,a,400016,185,Shipping Point,S5A5KE99M91G,bathbombs,15
12/31/2024,l,400015,195,Destination,LIHW84A2J4E4,cowbells,8
12/31/2024,l,400015,195,Destination,LIHW84A2J4E4,bathbombs,23
12/31/2024,l,400014,165,Shipping Point,AX3ZXZIK0M7P,cowbells,9
12/31/2024,l,400014,165,Shipping Point,AX3ZXZIK0M7P,bathbombs,15
12/31/2024,m,400013,170,Destination,YC4H60XYFLGV,cowbells,7
12/31/2024,m,400013,170,Destination,YC4H60XYFLGV,bathbombs,20
12/31/2024,f,400012,245,Destination,NJOU1ZK3ZSSY,cowbells,13
12/31/2024,f,400012,245,Destination,NJOU1ZK3ZSSY,bathbombs,23
12/31/2024,i,400011,265,Shipping Point,OCDDEQ5S23HI,cowbells,14
12/31/2024,i,400011,265,Shipping Point,OCDDEQ5S23HI,bathbombs,25
12/31/2024,d,400010,245,Destination,GD6P73HY9JAQ,cowbells,11
12/31/2024,d,400010,245,Destination,GD6P73HY9JAQ,bathbombs,27
12/31/2024,k,400009,175,Destination,TM4WJX3I7RCE,cowbells,13
12/31/2024,k,400009,175,Destination,TM4WJX3I7RCE,bathbombs,9
12/31/2024,d,400008,250,Shipping Point,7YCATHC72OQD,cowbells,14
12/31/2024,d,400008,250,Shipping Point,7YCATHC72OQD,bathbombs,22
12/31/2024,k,400007,230,Destination,89ASD53M1EF6,cowbells,13
12/31/2024,k,400007,230,Destination,89ASD53M1EF6,bathbombs,20
12/31/2024,l,400006,280,Destination,0FJCZOMWMQEL,cowbells,17
12/31/2024,l,400006,280,Destination,0FJCZOMWMQEL,bathbombs,22
12/31/2024,j,400005,210,Shipping Point,IE8XRAIMHDDG,cowbells,15
12/31/2024,j,400005,210,Shipping Point,IE8XRAIMHDDG,bathbombs,12
12/31/2024,a,400004,230,Shipping Point,OAO6BJPAPQJ4,cowbells,14
12/31/2024,a,400004,230,Shipping Point,OAO6BJPAPQJ4,bathbombs,18
12/31/2024,c,400003,195,Shipping Point,GJDGSQ19I0BF,cowbells,14
12/31/2024,c,400003,195,Shipping Point,GJDGSQ19I0BF,bathbombs,11
12/31/2024,e,400002,190,Shipping Point,379UECAKZ193,cowbells,11
12/31/2024,e,400002,190,Shipping Point,379UECAKZ193,bathbombs,16
12/31/2024,f,400001,245,Destination,U3WRMPCX87D0,cowbells,15
12/31/2024,f,400001,245,Destination,U3WRMPCX87D0,bathbombs,19
12/31/2024,a,4e+05,200,Shipping Point,7Y3B3YAINNDA,cowbells,9
12/31/2024,a,4e+05,200,Shipping Point,7Y3B3YAINNDA,bathbombs,22
12/31/2024,j,399999,220,Shipping Point,9DUDABXG8IPP,cowbells,10
12/31/2024,j,399999,220,Shipping Point,9DUDABXG8IPP,bathbombs,24
12/31/2024,i,399998,150,Shipping Point,ZK9ZRUD20G0C,cowbells,7
12/31/2024,i,399998,150,Shipping Point,ZK9ZRUD20G0C,bathbombs,16
12/31/2024,c,399997,150,Shipping Point,JQE4G4RS87SK,cowbells,6
12/31/2024,c,399997,150,Shipping Point,JQE4G4RS87SK,bathbombs,18
12/31/2024,g,399996,230,Shipping Point,ZJE1PB7II2J1,cowbells,14
12/31/2024,g,399996,230,Shipping Point,ZJE1PB7II2J1,bathbombs,18
12/31/2024,h,399995,220,Shipping Point,RX081R878RWU,cowbells,14
12/31/2024,h,399995,220,Shipping Point,RX081R878RWU,bathbombs,16
12/31/2024,l,399994,215,Shipping Point,APVQN4DX6ZVK,cowbells,6
12/31/2024,l,399994,215,Shipping Point,APVQN4DX6ZVK,bathbombs,31
12/31/2024,h,399993,210,Shipping Point,RITDK9AIYFNK,cowbells,9
12/31/2024,h,399993,210,Shipping Point,RITDK9AIYFNK,bathbombs,24
12/31/2024,e,399992,305,Shipping Point,P2L8YQZISJFR,cowbells,14
12/31/2024,e,399992,305,Shipping Point,P2L8YQZISJFR,bathbombs,33
12/31/2024,g,399991,280,Shipping Point,32VEYLYIDANH,cowbells,17
12/31/2024,g,399991,280,Shipping Point,32VEYLYIDANH,bathbombs,22
12/31/2024,c,399990,220,Shipping Point,NEYYFRCNMG4L,cowbells,11
12/31/2024,c,399990,220,Shipping Point,NEYYFRCNMG4L,bathbombs,22
12/31/2024,i,399989,105,Destination,UAPB3WXFJYHX,cowbells,1
12/31/2024,i,399989,105,Destination,UAPB3WXFJYHX,bathbombs,19
12/31/2024,i,399988,220,Shipping Point,BYFDRWFPSD3F,cowbells,13
12/31/2024,i,399988,220,Shipping Point,BYFDRWFPSD3F,bathbombs,18
12/31/2024,c,399987,175,Destination,USCF9QVU148P,cowbells,10
12/31/2024,c,399987,175,Destination,USCF9QVU148P,bathbombs,15
12/31/2024,c,399986,235,Shipping Point,Y3B5UCALCBRC,cowbells,12
12/31/2024,c,399986,235,Shipping Point,Y3B5UCALCBRC,bathbombs,23
12/31/2024,g,399985,135,Shipping Point,SMPX2TKO7JCN,cowbells,6
12/31/2024,g,399985,135,Shipping Point,SMPX2TKO7JCN,bathbombs,15
12/31/2024,g,399984,195,Destination,RABTXGYCXCEO,cowbells,9
12/31/2024,g,399984,195,Destination,RABTXGYCXCEO,bathbombs,21
12/31/2024,h,399983,180,Destination,ALSI7BFWITBR,cowbells,7
12/31/2024,h,399983,180,Destination,ALSI7BFWITBR,bathbombs,22
12/31/2024,l,399982,320,Shipping Point,5PUPA33FUKF9,cowbells,17
12/31/2024,l,399982,320,Shipping Point,5PUPA33FUKF9,bathbombs,30
12/31/2024,f,399981,195,Destination,PZ3FJGSI1LWQ,cowbells,9
12/31/2024,f,399981,195,Destination,PZ3FJGSI1LWQ,bathbombs,21
12/31/2024,j,399980,145,Destination,M4YK1PAMD4V1,cowbells,6
12/31/2024,j,399980,145,Destination,M4YK1PAMD4V1,bathbombs,17
12/31/2024,f,399979,225,Shipping Point,YV1VZI25Q2N8,cowbells,13
12/31/2024,f,399979,225,Shipping Point,YV1VZI25Q2N8,bathbombs,19
12/31/2024,i,399978,185,Shipping Point,J5V0A4WD5OQW,cowbells,11
12/31/2024,i,399978,185,Shipping Point,J5V0A4WD5OQW,bathbombs,15
12/31/2024,f,399977,135,Shipping Point,XYC7IEZSJ59G,cowbells,3
12/31/2024,f,399977,135,Shipping Point,XYC7IEZSJ59G,bathbombs,21
12/31/2024,l,399976,205,Shipping Point,XIZEQF3O1X57,cowbells,10
12/31/2024,l,399976,205,Shipping Point,XIZEQF3O1X57,bathbombs,21
12/31/2024,c,399975,105,Shipping Point,0RX2KB5XWAR5,cowbells,3
12/31/2024,c,399975,105,Shipping Point,0RX2KB5XWAR5,bathbombs,15
12/31/2024,g,399974,270,Shipping Point,K9QRL9OSHP8R,cowbells,15
12/31/2024,g,399974,270,Shipping Point,K9QRL9OSHP8R,bathbombs,24
12/31/2024,b,399973,215,Destination,ZINGKD5SO665,cowbells,11
12/31/2024,b,399973,215,Destination,ZINGKD5SO665,bathbombs,21
12/31/2024,b,399972,240,Shipping Point,DXNCXMV17VCG,cowbells,13
12/31/2024,b,399972,240,Shipping Point,DXNCXMV17VCG,bathbombs,22
12/31/2024,c,399971,195,Shipping Point,YB8235IY8ZTR,cowbells,10
12/31/2024,c,399971,195,Shipping Point,YB8235IY8ZTR,bathbombs,19
12/31/2024,k,399970,225,Shipping Point,QTMZKVENVPLG,cowbells,16
12/31/2024,k,399970,225,Shipping Point,QTMZKVENVPLG,bathbombs,13
12/31/2024,i,399969,195,Destination,CE4HQEUGOFYJ,cowbells,10
12/31/2024,i,399969,195,Destination,CE4HQEUGOFYJ,bathbombs,19
12/31/2024,c,399968,215,Shipping Point,8XPCXAEY655I,cowbells,13
12/31/2024,c,399968,215,Shipping Point,8XPCXAEY655I,bathbombs,17
12/31/2024,j,399967,230,Shipping Point,RE9TPVR8Z7B8,cowbells,12
12/31/2024,j,399967,230,Shipping Point,RE9TPVR8Z7B8,bathbombs,22
12/31/2024,e,399966,280,Shipping Point,GJ6AB8GX9Q7M,cowbells,14
12/31/2024,e,399966,280,Shipping Point,GJ6AB8GX9Q7M,bathbombs,28
12/31/2024,e,399965,65,Destination,3UKI96OR7J1W,cowbells,2
12/31/2024,e,399965,65,Destination,3UKI96OR7J1W,bathbombs,9
12/31/2024,c,399964,240,Shipping Point,V32522V98QO2,cowbells,16
12/31/2024,c,399964,240,Shipping Point,V32522V98QO2,bathbombs,16
12/31/2024,d,399963,180,Destination,X1HZTHSH6CW1,cowbells,9
12/31/2024,d,399963,180,Destination,X1HZTHSH6CW1,bathbombs,18
12/31/2024,i,399962,195,Destination,Y8RMNOMPJBEH,cowbells,10
12/31/2024,i,399962,195,Destination,Y8RMNOMPJBEH,bathbombs,19
12/31/2024,a,399961,210,Shipping Point,A369T3OXYAC9,cowbells,12
12/31/2024,a,399961,210,Shipping Point,A369T3OXYAC9,bathbombs,18
12/31/2024,i,399960,145,Shipping Point,4SIAMUDBKC9O,cowbells,9
12/31/2024,i,399960,145,Shipping Point,4SIAMUDBKC9O,bathbombs,11
12/31/2024,i,399959,200,Shipping Point,BT4HK8KJFXPU,cowbells,15
12/31/2024,i,399959,200,Shipping Point,BT4HK8KJFXPU,bathbombs,10
12/31/2024,g,399958,115,Shipping Point,Z72PXQTKBA0R,cowbells,4
12/31/2024,g,399958,115,Shipping Point,Z72PXQTKBA0R,bathbombs,15
12/31/2024,b,399957,175,Shipping Point,FD0URZCT6GPW,cowbells,5
12/31/2024,b,399957,175,Shipping Point,FD0URZCT6GPW,bathbombs,25
12/31/2024,e,399956,275,Shipping Point,K62XZ7SQOVLM,cowbells,14
12/31/2024,e,399956,275,Shipping Point,K62XZ7SQOVLM,bathbombs,27
12/31/2024,f,399955,190,Shipping Point,Z0DLZKAOUJV9,cowbells,11
12/31/2024,f,399955,190,Shipping Point,Z0DLZKAOUJV9,bathbombs,16
12/31/2024,i,399954,160,Shipping Point,10FD5AE5DFMY,cowbells,6
12/31/2024,i,399954,160,Shipping Point,10FD5AE5DFMY,bathbombs,20
12/31/2024,g,399953,150,Shipping Point,UA4WM78J95RU,cowbells,6
12/31/2024,g,399953,150,Shipping Point,UA4WM78J95RU,bathbombs,18
12/31/2024,h,399952,130,Destination,JBUU0I2T3GNI,cowbells,5
12/31/2024,h,399952,130,Destination,JBUU0I2T3GNI,bathbombs,16
12/31/2024,e,399951,185,Shipping Point,WR6CK96USGH7,cowbells,4
12/31/2024,e,399951,185,Shipping Point,WR6CK96USGH7,bathbombs,29
12/31/2024,f,399950,185,Destination,9WJA40D3EZ8S,cowbells,4
12/31/2024,f,399950,185,Destination,9WJA40D3EZ8S,bathbombs,29
12/31/2024,g,399949,205,Shipping Point,5F92411OU5GI,cowbells,7
12/31/2024,g,399949,205,Shipping Point,5F92411OU5GI,bathbombs,27
12/31/2024,f,399948,130,Destination,UWOAI0NP3TVG,cowbells,7
12/31/2024,f,399948,130,Destination,UWOAI0NP3TVG,bathbombs,12
12/31/2024,j,399947,175,Shipping Point,I0YJS2V63NK0,cowbells,9
12/31/2024,j,399947,175,Shipping Point,I0YJS2V63NK0,bathbombs,17
12/31/2024,e,399946,245,Destination,CUBMN1PCFLRM,cowbells,12
12/31/2024,e,399946,245,Destination,CUBMN1PCFLRM,bathbombs,25
12/31/2024,d,399945,230,Destination,HRGO6HSHO9TR,cowbells,12
12/31/2024,d,399945,230,Destination,HRGO6HSHO9TR,bathbombs,22
12/31/2024,f,399944,320,Destination,0AVI3Z09OK7Q,cowbells,22
12/31/2024,f,399944,320,Destination,0AVI3Z09OK7Q,bathbombs,20
12/31/2024,i,399943,220,Shipping Point,BIUOGOT3HIZY,cowbells,9
12/31/2024,i,399943,220,Shipping Point,BIUOGOT3HIZY,bathbombs,26
12/31/2024,d,399942,195,Shipping Point,WDE5NORYMEC6,cowbells,8
12/31/2024,d,399942,195,Shipping Point,WDE5NORYMEC6,bathbombs,23
12/31/2024,j,399941,125,Shipping Point,YBRWXNKV0VIA,cowbells,6
12/31/2024,j,399941,125,Shipping Point,YBRWXNKV0VIA,bathbombs,13
12/31/2024,h,399940,205,Shipping Point,KKX9O2HTROAE,cowbells,12
12/31/2024,h,399940,205,Shipping Point,KKX9O2HTROAE,bathbombs,17
12/31/2024,i,399939,270,Destination,IDYYFKJ2CRCW,cowbells,16
12/31/2024,i,399939,270,Destination,IDYYFKJ2CRCW,bathbombs,22
12/31/2024,l,399938,210,Shipping Point,C3660G3RVU2V,cowbells,9
12/31/2024,l,399938,210,Shipping Point,C3660G3RVU2V,bathbombs,24
12/31/2024,h,399937,280,Shipping Point,XI2GFC9O71OO,cowbells,16
12/31/2024,h,399937,280,Shipping Point,XI2GFC9O71OO,bathbombs,24
12/31/2024,f,399936,255,Shipping Point,TSU0SKUUD2VI,cowbells,12
12/31/2024,f,399936,255,Shipping Point,TSU0SKUUD2VI,bathbombs,27
12/31/2024,d,399935,375,Destination,COOQ9IOG2IQ4,cowbells,19
12/31/2024,d,399935,375,Destination,COOQ9IOG2IQ4,bathbombs,37
12/31/2024,g,399934,225,Shipping Point,KSL5B81WQSJK,cowbells,13
12/31/2024,g,399934,225,Shipping Point,KSL5B81WQSJK,bathbombs,19
12/31/2024,a,399933,300,Shipping Point,CDROAMYJ4JLY,cowbells,14
12/31/2024,a,399933,300,Shipping Point,CDROAMYJ4JLY,bathbombs,32
12/31/2024,k,399932,170,Shipping Point,QNNRVKB15CZ6,cowbells,8
12/31/2024,k,399932,170,Shipping Point,QNNRVKB15CZ6,bathbombs,18
12/31/2024,f,399931,195,Shipping Point,G9S3EOBCGLXU,cowbells,8
12/31/2024,f,399931,195,Shipping Point,G9S3EOBCGLXU,bathbombs,23
12/31/2024,d,399930,235,Shipping Point,MSZUUY43I76I,cowbells,12
12/31/2024,d,399930,235,Shipping Point,MSZUUY43I76I,bathbombs,23
12/31/2024,d,399929,150,Destination,2E7F8QEMJI1E,cowbells,3
12/31/2024,d,399929,150,Destination,2E7F8QEMJI1E,bathbombs,24
12/31/2024,k,399928,105,Shipping Point,6WVWNKOWILR5,cowbells,3
12/31/2024,k,399928,105,Shipping Point,6WVWNKOWILR5,bathbombs,15
12/31/2024,d,399927,270,Destination,BTST9AKM343Z,cowbells,11
12/31/2024,d,399927,270,Destination,BTST9AKM343Z,bathbombs,32
12/31/2024,h,399926,200,Shipping Point,8BVIURIHITDU,cowbells,8
12/31/2024,h,399926,200,Shipping Point,8BVIURIHITDU,bathbombs,24
12/31/2024,g,399925,185,Destination,4TY8YW0HKZLW,cowbells,10
12/31/2024,g,399925,185,Destination,4TY8YW0HKZLW,bathbombs,17
12/31/2024,g,399924,195,Destination,WM7X3XDSKAZ6,cowbells,8
12/31/2024,g,399924,195,Destination,WM7X3XDSKAZ6,bathbombs,23
12/31/2024,e,399923,165,Shipping Point,PO4NZA51P2JB,cowbells,7
12/31/2024,e,399923,165,Shipping Point,PO4NZA51P2JB,bathbombs,19
12/31/2024,b,399922,160,Shipping Point,YH7FET1YQE8B,cowbells,6
12/31/2024,b,399922,160,Shipping Point,YH7FET1YQE8B,bathbombs,20
12/31/2024,j,399921,240,Destination,VBS5UPZTKZRS,cowbells,13
12/31/2024,j,399921,240,Destination,VBS5UPZTKZRS,bathbombs,22
12/31/2024,h,399920,220,Shipping Point,VL27X2SAJQMB,cowbells,11
12/31/2024,h,399920,220,Shipping Point,VL27X2SAJQMB,bathbombs,22
12/31/2024,h,399919,235,Destination,OGMRFLX18YN8,cowbells,13
12/31/2024,h,399919,235,Destination,OGMRFLX18YN8,bathbombs,21
12/31/2024,f,399918,225,Shipping Point,IRCKKXJJT5CE,cowbells,12
12/31/2024,f,399918,225,Shipping Point,IRCKKXJJT5CE,bathbombs,21
12/31/2024,e,399917,165,Shipping Point,8P0UPK1771QE,cowbells,7
12/31/2024,e,399917,165,Shipping Point,8P0UPK1771QE,bathbombs,19
12/31/2024,h,399916,205,Shipping Point,UH1QL9GA4BW2,cowbells,10
12/31/2024,h,399916,205,Shipping Point,UH1QL9GA4BW2,bathbombs,21
