sales_date	customer_id	invoice_num	starfire_lantern_qty	nightlock_net_qty	invoice_amount
2024-05-21	D12 Ember Corp.	399795	11	12	417
2024-05-21	D7 Timberline Collective	399804	14	8	362
2024-05-21	D12 Ember Corp.	399735	14	4	317
2024-05-21	D12 Ember Corp.	399774	14	14	456
2024-05-21	D4 Tidefront Supplies	399711	23	17	596
2024-05-22	D7 Timberline Collective	399948	17	7	325
2024-05-22	D12 Ember Corp.	399862	19	5	327
2024-05-22	D12 Ember Corp.	399904	24	4	356
2024-05-22	D7 Timberline Collective	399867	25	8	430
2024-05-22	D4 Tidefront Supplies	399871	17	12	471
2024-05-22	D11 Harvest Defense Co.	399863	9	9	304
2024-05-22	D4 Tidefront Supplies	399942	19	14	527
2024-05-22	D7 Timberline Collective	399912	13	10	347
2024-05-22	D4 Tidefront Supplies	399891	25	13	521
2024-05-22	D4 Tidefront Supplies	399946	17	15	532
2024-05-22	D4 Tidefront Supplies	399959	12	12	431
2024-05-22	D12 Ember Corp.	399978	28	11	504
2024-05-23	D3 SignalWorks	400130	14	8	326
2024-05-23	D4 Tidefront Supplies	400039	12	13	447
2024-05-23	D7 Timberline Collective	400026	27	10	472
2024-05-23	D4 Tidefront Supplies	399994	27	8	438
2024-05-23	D3 SignalWorks	400010	21	12	463
2024-05-23	D12 Ember Corp.	400112	12	9	325
2024-05-23	D3 SignalWorks	400005	24	13	554
2024-05-23	D4 Tidefront Supplies	400091	26	13	531
2024-05-23	D4 Tidefront Supplies	400092	24	3	343
2024-05-23	D12 Ember Corp.	400053	25	10	474
2024-05-23	D12 Ember Corp.	400028	8	12	389
2024-05-23	D7 Timberline Collective	400081	12	9	338
2024-05-23	D3 SignalWorks	400133	20	5	341
2024-05-23	D7 Timberline Collective	400113	12	14	468
2024-05-23	D12 Ember Corp.	400001	16	11	459
2024-05-23	D11 Harvest Defense Co.	400096	8	9	344
2024-05-24	D11 Harvest Defense Co.	400234	11	11	390
2024-05-24	D11 Harvest Defense Co.	400182	7	7	281
2024-05-24	D7 Timberline Collective	400210	30	7	448
2024-05-24	D11 Harvest Defense Co.	400230	22	9	457
2024-05-24	D4 Tidefront Supplies	400284	7	11	354
2024-05-24	D12 Ember Corp.	400245	12	11	361
2024-05-24	D12 Ember Corp.	400176	24	11	503
2024-05-24	D7 Timberline Collective	400226	16	10	421
2024-05-24	D12 Ember Corp.	400161	19	11	477
2024-05-24	D11 Harvest Defense Co.	400187	25	12	494
2024-05-24	D4 Tidefront Supplies	400279	19	17	581
2024-05-27	D12 Ember Corp.	400685	25	13	516
2024-05-27	D4 Tidefront Supplies	400673	11	7	314
2024-05-27	D7 Timberline Collective	400593	15	13	439
2024-05-27	D4 Tidefront Supplies	400596	28	14	533
2024-05-27	D7 Timberline Collective	400681	32	9	491
2024-05-27	D4 Tidefront Supplies	400610	23	11	441
2024-05-27	D4 Tidefront Supplies	400682	14	14	490
2024-05-27	D7 Timberline Collective	400726	20	10	378
2024-05-27	D12 Ember Corp.	400641	19	10	379
2024-05-27	D11 Harvest Defense Co.	400597	31	9	511
2024-05-27	D7 Timberline Collective	400684	20	8	414
2024-05-27	D3 SignalWorks	400670	23	9	412
2024-05-27	D12 Ember Corp.	400604	13	10	351
2024-05-27	D4 Tidefront Supplies	400624	16	14	448
2024-05-27	D7 Timberline Collective	400633	19	17	583
2024-05-27	D7 Timberline Collective	400697	23	12	468
2024-05-27	D4 Tidefront Supplies	400677	19	12	448
2024-05-27	D4 Tidefront Supplies	400705	12	9	380
2024-05-27	D7 Timberline Collective	400671	14	8	343
2024-05-27	D12 Ember Corp.	400706	17	12	424
2024-05-27	D4 Tidefront Supplies	400592	12	6	334
2024-05-27	D12 Ember Corp.	400724	19	6	332
2024-05-28	D4 Tidefront Supplies	400850	23	9	415
2024-05-28	D7 Timberline Collective	400852	24	8	428
2024-05-28	D11 Harvest Defense Co.	400767	22	11	460
2024-05-28	D4 Tidefront Supplies	400746	7	13	364
2024-05-28	D12 Ember Corp.	400840	15	6	312
2024-05-28	D3 SignalWorks	400860	17	8	384
2024-05-28	D3 SignalWorks	400751	8	10	321
2024-05-28	D11 Harvest Defense Co.	400885	17	8	417
2024-05-28	D3 SignalWorks	400844	29	11	549
2024-05-28	D12 Ember Corp.	400782	30	8	429
2024-05-28	D12 Ember Corp.	400889	23	10	450
2024-05-28	D12 Ember Corp.	400773	24	11	456
2024-05-28	D4 Tidefront Supplies	400887	17	11	388
2024-05-28	D12 Ember Corp.	400873	11	7	350
2024-05-28	D4 Tidefront Supplies	400744	24	19	659
2024-05-29	D11 Harvest Defense Co.	400904	19	9	406
2024-05-29	D3 SignalWorks	400971	18	10	365
2024-05-29	D7 Timberline Collective	400965	19	18	592
2024-05-29	D7 Timberline Collective	400903	17	12	440
2024-05-29	D7 Timberline Collective	400975	16	10	414
2024-05-29	D12 Ember Corp.	400974	13	9	318
2024-05-29	D4 Tidefront Supplies	400918	17	10	388
2024-05-29	D7 Timberline Collective	401004	15	9	389
2024-05-29	D4 Tidefront Supplies	400890	19	14	470
2024-05-29	D12 Ember Corp.	400988	24	10	457
2024-05-30	D4 Tidefront Supplies	401057	15	7	313
2024-05-30	D12 Ember Corp.	401164	21	13	484
2024-05-30	D7 Timberline Collective	401150	28	11	504
2024-05-30	D12 Ember Corp.	401111	27	12	518
2024-05-30	D12 Ember Corp.	401140	20	10	429
2024-05-30	D7 Timberline Collective	401187	17	7	333
2024-05-30	D7 Timberline Collective	401120	13	11	398
2024-05-30	D7 Timberline Collective	401101	18	9	421
2024-05-30	D4 Tidefront Supplies	401093	20	11	466
2024-05-30	D11 Harvest Defense Co.	401071	17	9	399
2024-05-30	D4 Tidefront Supplies	401142	14	11	399
2024-05-30	D7 Timberline Collective	401099	7	11	387
2024-05-30	D11 Harvest Defense Co.	401088	14	10	392
2024-05-30	D3 SignalWorks	401065	4	8	273
2024-05-30	D7 Timberline Collective	401062	23	8	401
2024-05-30	D3 SignalWorks	401081	20	13	508
2024-05-31	D4 Tidefront Supplies	401276	25	7	380
2024-05-31	D11 Harvest Defense Co.	401216	17	10	390
2024-05-31	D12 Ember Corp.	401287	13	13	411
2024-05-31	D12 Ember Corp.	401326	21	12	498
2024-05-31	D4 Tidefront Supplies	401248	28	8	454
2024-05-31	D11 Harvest Defense Co.	401282	23	11	477
2024-05-31	D11 Harvest Defense Co.	401206	15	7	305
2024-05-31	D3 SignalWorks	401201	20	13	479
2024-05-31	D12 Ember Corp.	401228	23	7	419
2024-05-31	D4 Tidefront Supplies	401236	26	11	527
2024-05-31	D12 Ember Corp.	401223	19	7	347
2024-05-31	D12 Ember Corp.	401313	26	15	555
2024-05-31	D4 Tidefront Supplies	401305	17	14	494
2024-05-31	D4 Tidefront Supplies	401319	12	9	304
2024-05-31	D7 Timberline Collective	401301	7	13	386
2024-06-03	D12 Ember Corp.	401684	28	10	516
2024-06-03	D12 Ember Corp.	401710	23	8	441
2024-06-03	D12 Ember Corp.	401767	10	8	320
2024-06-03	D4 Tidefront Supplies	401667	23	10	427
2024-06-03	D11 Harvest Defense Co.	401726	28	8	457
2024-06-03	D4 Tidefront Supplies	401727	27	11	519
2024-06-03	D7 Timberline Collective	401687	24	8	387
2024-06-03	D3 SignalWorks	401685	15	4	238
2024-06-03	D12 Ember Corp.	401671	21	12	524
2024-06-03	D12 Ember Corp.	401730	8	11	367
2024-06-03	D12 Ember Corp.	401647	15	13	455
2024-06-03	D12 Ember Corp.	401738	22	9	380
2024-06-04	D12 Ember Corp.	401882	22	9	383
2024-06-04	D4 Tidefront Supplies	401801	15	8	368
2024-06-04	D4 Tidefront Supplies	401924	17	4	300
2024-06-04	D12 Ember Corp.	401907	19	9	386
2024-06-04	D12 Ember Corp.	401911	23	12	474
2024-06-04	D11 Harvest Defense Co.	401860	14	9	350
2024-06-04	D12 Ember Corp.	401890	10	9	406
2024-06-04	D12 Ember Corp.	401815	14	12	397
2024-06-04	D12 Ember Corp.	401793	17	7	332
2024-06-04	D12 Ember Corp.	401865	27	11	469
2024-06-05	D12 Ember Corp.	401963	13	7	379
2024-06-05	D12 Ember Corp.	402044	15	12	453
2024-06-05	D7 Timberline Collective	402006	28	11	508
2024-06-05	D7 Timberline Collective	402081	12	12	440
2024-06-05	D12 Ember Corp.	402000	24	8	400
2024-06-05	D4 Tidefront Supplies	401948	31	3	405
2024-06-05	D12 Ember Corp.	402018	17	7	330
2024-06-05	D4 Tidefront Supplies	402066	15	7	304
2024-06-05	D12 Ember Corp.	402026	21	11	416
2024-06-05	D12 Ember Corp.	402048	22	15	500
2024-06-05	D4 Tidefront Supplies	402030	27	9	468
2024-06-06	D3 SignalWorks	402138	38	10	566
2024-06-06	D12 Ember Corp.	402218	13	8	329
2024-06-06	D12 Ember Corp.	402167	26	13	530
2024-06-06	D11 Harvest Defense Co.	402215	27	14	520
2024-06-06	D11 Harvest Defense Co.	402114	28	6	412
2024-06-06	D4 Tidefront Supplies	402109	26	12	478
2024-06-06	D3 SignalWorks	402163	18	8	389
2024-06-06	D11 Harvest Defense Co.	402227	22	6	358
2024-06-06	D4 Tidefront Supplies	402101	6	8	283
2024-06-07	D4 Tidefront Supplies	402379	20	6	352
2024-06-07	D11 Harvest Defense Co.	402375	28	9	439
2024-06-07	D4 Tidefront Supplies	402247	9	11	356
2024-06-07	D7 Timberline Collective	402370	10	12	412
2024-06-07	D12 Ember Corp.	402336	17	10	429
2024-06-07	D12 Ember Corp.	402290	28	12	504
2024-06-07	D7 Timberline Collective	402366	21	8	393
2024-06-07	D3 SignalWorks	402293	20	14	513
2024-06-07	D7 Timberline Collective	402291	8	13	398
2024-06-07	D7 Timberline Collective	402341	24	10	497
2024-06-07	D11 Harvest Defense Co.	402328	9	13	429
2024-06-07	D12 Ember Corp.	402314	22	14	506
2024-06-07	D4 Tidefront Supplies	402287	25	9	435
2024-06-10	D4 Tidefront Supplies	402817	29	11	516
2024-06-10	D7 Timberline Collective	402828	19	7	347
2024-06-10	D3 SignalWorks	402807	19	8	378
2024-06-10	D7 Timberline Collective	402711	28	12	511
2024-06-10	D4 Tidefront Supplies	402755	16	9	381
2024-06-10	D12 Ember Corp.	402799	14	13	498
2024-06-10	D12 Ember Corp.	402701	23	9	415
2024-06-10	D11 Harvest Defense Co.	402785	18	10	471
2024-06-10	D3 SignalWorks	402802	20	12	492
2024-06-11	D4 Tidefront Supplies	402959	20	8	372
2024-06-11	D4 Tidefront Supplies	402981	34	13	573
2024-06-11	D4 Tidefront Supplies	402949	17	17	557
2024-06-11	D7 Timberline Collective	402903	23	10	476
2024-06-11	D11 Harvest Defense Co.	402882	27	11	518
2024-06-11	D7 Timberline Collective	402853	24	14	561
2024-06-11	D3 SignalWorks	402859	21	10	451
2024-06-11	D7 Timberline Collective	402971	17	4	302
2024-06-11	D12 Ember Corp.	402914	27	7	428
2024-06-11	D12 Ember Corp.	402895	28	9	474
2024-06-11	D11 Harvest Defense Co.	402973	23	13	491
2024-06-11	D7 Timberline Collective	402976	15	10	382
2024-06-11	D7 Timberline Collective	402950	5	10	266
2024-06-11	D11 Harvest Defense Co.	402842	25	7	453
2024-06-11	D7 Timberline Collective	402930	23	10	459
2024-06-11	D4 Tidefront Supplies	402909	20	14	476
2024-06-11	D12 Ember Corp.	402953	19	10	389
2024-06-11	D12 Ember Corp.	402861	31	8	518
2024-06-11	D7 Timberline Collective	402964	20	11	404
2024-06-12	D7 Timberline Collective	403132	17	12	477
2024-06-12	D12 Ember Corp.	402995	17	11	407
2024-06-12	D3 SignalWorks	403082	22	7	396
2024-06-12	D4 Tidefront Supplies	403066	17	15	523
2024-06-12	D3 SignalWorks	403004	34	9	478
2024-06-12	D4 Tidefront Supplies	403087	10	8	374
2024-06-12	D12 Ember Corp.	403027	19	9	423
2024-06-12	D12 Ember Corp.	403089	20	7	387
2024-06-12	D7 Timberline Collective	403131	23	12	526
2024-06-12	D12 Ember Corp.	403136	17	15	505
2024-06-12	D3 SignalWorks	403125	13	5	294
2024-06-12	D12 Ember Corp.	403117	26	7	404
2024-06-13	D7 Timberline Collective	403194	13	9	374
2024-06-13	D12 Ember Corp.	403150	16	15	487
2024-06-13	D12 Ember Corp.	403193	19	7	380
2024-06-13	D4 Tidefront Supplies	403159	17	13	437
2024-06-13	D4 Tidefront Supplies	403141	23	9	458
2024-06-13	D12 Ember Corp.	403281	20	13	521
2024-06-13	D3 SignalWorks	403224	12	8	342
2024-06-13	D3 SignalWorks	403279	12	5	297
2024-06-13	D12 Ember Corp.	403153	24	13	537
2024-06-13	D12 Ember Corp.	403165	18	12	464
2024-06-13	D11 Harvest Defense Co.	403185	24	7	398
2024-06-13	D12 Ember Corp.	403260	23	11	473
2024-06-13	D7 Timberline Collective	403195	24	13	485
2024-06-13	D7 Timberline Collective	403226	25	3	290
2024-06-13	D12 Ember Corp.	403161	21	13	498
2024-06-13	D12 Ember Corp.	403200	13	7	358
2024-06-13	D4 Tidefront Supplies	403246	31	11	540
2024-06-13	D12 Ember Corp.	403186	34	17	659
2024-06-14	D4 Tidefront Supplies	403346	18	8	361
2024-06-14	D7 Timberline Collective	403414	17	8	366
2024-06-14	D7 Timberline Collective	403415	16	8	345
2024-06-14	D11 Harvest Defense Co.	403394	19	5	354
2024-06-14	D4 Tidefront Supplies	403330	8	8	322
2024-06-14	D12 Ember Corp.	403325	25	8	400
2024-06-14	D12 Ember Corp.	403432	20	10	447
2024-06-14	D7 Timberline Collective	403335	15	10	388
2024-06-14	D7 Timberline Collective	403409	8	11	365
2024-06-14	D11 Harvest Defense Co.	403290	22	2	303
2024-06-14	D4 Tidefront Supplies	403434	25	10	450
2024-06-14	D11 Harvest Defense Co.	403387	22	15	527
2024-06-14	D12 Ember Corp.	403388	33	7	481
2024-06-14	D4 Tidefront Supplies	403404	9	15	448
2024-06-14	D4 Tidefront Supplies	403377	24	9	418
2024-06-17	D4 Tidefront Supplies	403786	19	15	508
2024-06-17	D4 Tidefront Supplies	403860	23	9	444
2024-06-17	D12 Ember Corp.	403787	12	11	402
2024-06-17	D4 Tidefront Supplies	403859	30	6	466
2024-06-17	D4 Tidefront Supplies	403856	16	5	321
2024-06-17	D4 Tidefront Supplies	403848	19	9	425
2024-06-17	D3 SignalWorks	403798	18	12	441
2024-06-17	D11 Harvest Defense Co.	403812	20	12	452
2024-06-17	D7 Timberline Collective	403830	20	10	446
2024-06-17	D7 Timberline Collective	403847	25	12	514
2024-06-18	D4 Tidefront Supplies	403976	27	13	492
2024-06-18	D7 Timberline Collective	403934	19	8	404
2024-06-18	D4 Tidefront Supplies	403957	16	11	423
2024-06-18	D7 Timberline Collective	403973	21	7	318
2024-06-18	D4 Tidefront Supplies	403948	20	5	303
2024-06-18	D4 Tidefront Supplies	404036	20	9	432
2024-06-18	D7 Timberline Collective	403911	23	15	583
2024-06-18	D4 Tidefront Supplies	403946	31	8	507
2024-06-18	D12 Ember Corp.	403982	31	9	450
2024-06-18	D3 SignalWorks	403978	13	14	484
2024-06-18	D4 Tidefront Supplies	403905	24	10	458
2024-06-18	D12 Ember Corp.	404013	16	10	405
2024-06-18	D4 Tidefront Supplies	404024	22	16	588
2024-06-18	D3 SignalWorks	403962	21	11	457
2024-06-18	D3 SignalWorks	403945	21	4	287
2024-06-18	D12 Ember Corp.	404039	28	10	445
2024-06-18	D7 Timberline Collective	404005	16	14	483
2024-06-18	D3 SignalWorks	403943	31	10	486
2024-06-18	D4 Tidefront Supplies	404029	30	9	488
2024-06-18	D4 Tidefront Supplies	403974	20	8	385
2024-06-18	D11 Harvest Defense Co.	403955	19	11	460
2024-06-18	D4 Tidefront Supplies	403912	22	11	537
2024-06-19	D4 Tidefront Supplies	404070	20	7	378
2024-06-19	D11 Harvest Defense Co.	404086	23	15	532
2024-06-19	D12 Ember Corp.	404053	18	10	440
2024-06-19	D11 Harvest Defense Co.	404105	20	9	426
2024-06-19	D3 SignalWorks	404115	25	20	661
2024-06-19	D4 Tidefront Supplies	404118	20	14	510
2024-06-19	D12 Ember Corp.	404129	27	12	514
2024-06-19	D12 Ember Corp.	404126	20	9	398
2024-06-19	D12 Ember Corp.	404055	25	7	456
2024-06-19	D4 Tidefront Supplies	404153	20	14	578
2024-06-19	D3 SignalWorks	404148	21	8	342
2024-06-19	D12 Ember Corp.	404072	25	9	458
2024-06-19	D4 Tidefront Supplies	404087	30	8	465
2024-06-19	D4 Tidefront Supplies	404043	23	14	525
2024-06-19	D12 Ember Corp.	404056	16	9	371
2024-06-19	D7 Timberline Collective	404080	10	14	472
2024-06-19	D12 Ember Corp.	404183	28	9	489
2024-06-19	D4 Tidefront Supplies	404145	18	12	409
2024-06-19	D3 SignalWorks	404050	13	13	447
2024-06-19	D7 Timberline Collective	404149	14	11	440
2024-06-19	D12 Ember Corp.	404182	32	6	440
2024-06-20	D12 Ember Corp.	404324	12	9	378
2024-06-20	D7 Timberline Collective	404336	18	13	421
2024-06-20	D11 Harvest Defense Co.	404276	21	6	409
2024-06-20	D4 Tidefront Supplies	404239	10	10	368
2024-06-20	D4 Tidefront Supplies	404330	14	7	295
2024-06-20	D3 SignalWorks	404209	16	10	443
2024-06-20	D4 Tidefront Supplies	404242	20	9	420
2024-06-20	D7 Timberline Collective	404285	20	9	364
2024-06-20	D4 Tidefront Supplies	404198	19	8	412
2024-06-20	D4 Tidefront Supplies	404305	16	9	422
2024-06-20	D4 Tidefront Supplies	404195	23	10	434
2024-06-20	D12 Ember Corp.	404199	20	9	393
2024-06-20	D4 Tidefront Supplies	404250	17	9	395
2024-06-20	D4 Tidefront Supplies	404230	16	9	409
2024-06-20	D3 SignalWorks	404300	18	9	405
2024-06-20	D11 Harvest Defense Co.	404208	17	8	379
2024-06-20	D3 SignalWorks	404231	22	7	394
2024-06-20	D12 Ember Corp.	404211	22	11	460
2024-06-21	D7 Timberline Collective	404443	17	11	404
2024-06-21	D4 Tidefront Supplies	404428	21	12	464
2024-06-21	D12 Ember Corp.	404436	26	11	503
2024-06-21	D12 Ember Corp.	404352	18	10	401
2024-06-21	D4 Tidefront Supplies	404422	17	13	456
2024-06-21	D3 SignalWorks	404450	15	8	371
2024-06-21	D4 Tidefront Supplies	404466	30	12	562
2024-06-21	D12 Ember Corp.	404425	26	10	429
2024-06-21	D7 Timberline Collective	404420	31	14	566
2024-06-21	D12 Ember Corp.	404411	21	7	384
2024-06-21	D4 Tidefront Supplies	404355	18	8	379
2024-06-21	D11 Harvest Defense Co.	404458	26	9	466
2024-06-21	D7 Timberline Collective	404386	18	8	343
2024-06-21	D11 Harvest Defense Co.	404351	25	19	668
2024-06-21	D12 Ember Corp.	404432	17	6	322
2024-06-21	D3 SignalWorks	404478	23	11	431
2024-06-21	D7 Timberline Collective	404455	27	13	505
2024-06-21	D11 Harvest Defense Co.	404448	17	3	265
2024-06-21	D12 Ember Corp.	404480	13	14	465
2024-06-21	D4 Tidefront Supplies	404387	18	12	476
2024-06-21	D12 Ember Corp.	404404	16	7	310
2024-06-21	D4 Tidefront Supplies	404396	10	15	480
2024-06-21	D7 Timberline Collective	404456	27	5	350
2024-06-21	D12 Ember Corp.	404431	24	9	452
2024-06-21	D3 SignalWorks	404358	20	15	511
2024-06-21	D4 Tidefront Supplies	404470	17	8	394
2024-06-21	D3 SignalWorks	404394	24	12	500
2024-06-21	D7 Timberline Collective	404349	18	4	325
2024-06-24	D12 Ember Corp.	404851	13	11	424
2024-06-24	D3 SignalWorks	404908	24	7	443
2024-06-24	D3 SignalWorks	404919	9	18	498
2024-06-24	D12 Ember Corp.	404922	23	8	416
2024-06-24	D12 Ember Corp.	404876	17	13	467
2024-06-24	D11 Harvest Defense Co.	404861	20	6	355
2024-06-24	D4 Tidefront Supplies	404879	21	12	497
2024-06-24	D12 Ember Corp.	404937	19	7	346
2024-06-24	D12 Ember Corp.	404808	24	12	489
2024-06-24	D7 Timberline Collective	404927	17	12	452
2024-06-25	D4 Tidefront Supplies	405023	11	6	270
2024-06-25	D7 Timberline Collective	404941	23	13	465
2024-06-25	D3 SignalWorks	405008	14	7	319
2024-06-25	D4 Tidefront Supplies	404984	19	9	388
2024-06-25	D12 Ember Corp.	405069	24	12	553
2024-06-25	D12 Ember Corp.	405010	14	7	328
2024-06-25	D7 Timberline Collective	405048	18	14	498
2024-06-25	D3 SignalWorks	405059	18	14	443
2024-06-25	D3 SignalWorks	404964	20	15	514
2024-06-25	D12 Ember Corp.	405038	14	13	458
2024-06-25	D12 Ember Corp.	405003	20	13	490
2024-06-25	D3 SignalWorks	405015	16	11	415
2024-06-26	D12 Ember Corp.	405212	19	13	560
2024-06-26	D11 Harvest Defense Co.	405207	24	11	497
2024-06-26	D4 Tidefront Supplies	405169	12	13	420
2024-06-26	D4 Tidefront Supplies	405183	38	13	610
2024-06-26	D7 Timberline Collective	405136	22	4	353
2024-06-26	D7 Timberline Collective	405220	9	9	348
2024-06-26	D12 Ember Corp.	405139	20	9	393
2024-06-26	D11 Harvest Defense Co.	405158	20	11	440
2024-06-26	D4 Tidefront Supplies	405210	29	12	571
2024-06-26	D11 Harvest Defense Co.	405179	22	5	313
2024-06-26	D4 Tidefront Supplies	405189	23	9	394
2024-06-26	D11 Harvest Defense Co.	405239	12	13	444
2024-06-26	D7 Timberline Collective	405137	14	11	364
2024-06-26	D4 Tidefront Supplies	405110	25	9	433
2024-06-26	D3 SignalWorks	405155	24	14	546
2024-06-27	D12 Ember Corp.	405322	19	10	428
2024-06-27	D3 SignalWorks	405348	23	9	427
2024-06-27	D11 Harvest Defense Co.	405359	14	11	415
2024-06-27	D4 Tidefront Supplies	405343	15	9	388
2024-06-27	D12 Ember Corp.	405352	23	5	319
2024-06-27	D4 Tidefront Supplies	405331	22	12	467
2024-06-27	D3 SignalWorks	405341	13	11	392
2024-06-27	D11 Harvest Defense Co.	405315	24	11	472
2024-06-27	D12 Ember Corp.	405363	25	2	326
2024-06-27	D3 SignalWorks	405325	19	13	466
2024-06-27	D3 SignalWorks	405335	12	7	313
2024-06-27	D4 Tidefront Supplies	405367	16	11	429
2024-06-27	D3 SignalWorks	405248	16	13	416
2024-06-27	D12 Ember Corp.	405264	21	16	550
2024-06-27	D4 Tidefront Supplies	405346	12	8	375
2024-06-27	D4 Tidefront Supplies	405373	12	13	402
2024-06-27	D12 Ember Corp.	405270	17	13	460
2024-06-27	D7 Timberline Collective	405357	19	11	427
2024-06-28	D7 Timberline Collective	405531	26	11	508
2024-06-28	D4 Tidefront Supplies	405453	26	9	487
2024-06-28	D7 Timberline Collective	405448	32	10	497
2024-06-28	D3 SignalWorks	405491	17	9	433
2024-06-28	D12 Ember Corp.	405459	27	9	412
2024-06-28	D12 Ember Corp.	405400	26	14	537
2024-06-28	D12 Ember Corp.	405410	20	11	449
2024-06-28	D12 Ember Corp.	405477	26	10	445
2024-06-28	D3 SignalWorks	405539	17	17	561
2024-06-28	D4 Tidefront Supplies	405514	13	8	350
2024-06-28	D4 Tidefront Supplies	405409	23	10	477
2024-06-28	D3 SignalWorks	405423	10	7	267
2024-06-28	D12 Ember Corp.	405496	18	10	394
2024-06-28	D12 Ember Corp.	405485	18	12	458
2024-06-28	D3 SignalWorks	405475	24	14	532
2024-06-28	D4 Tidefront Supplies	405518	17	8	384
2024-06-28	D4 Tidefront Supplies	405530	23	6	365
2024-07-01	D12 Ember Corp.	405933	18	7	335
2024-07-01	D12 Ember Corp.	405845	19	11	461
2024-07-01	D12 Ember Corp.	405913	4	8	317
2024-07-01	D12 Ember Corp.	405922	20	11	460
2024-07-01	D7 Timberline Collective	405862	20	8	388
2024-07-01	D4 Tidefront Supplies	405910	17	8	388
2024-07-01	D3 SignalWorks	405892	19	8	405
2024-07-01	D11 Harvest Defense Co.	405863	15	4	264
2024-07-01	D4 Tidefront Supplies	405983	26	8	454
2024-07-01	D12 Ember Corp.	405843	23	9	440
2024-07-01	D4 Tidefront Supplies	405925	15	11	412
2024-07-01	D4 Tidefront Supplies	405969	26	10	450
2024-07-02	D7 Timberline Collective	406127	15	13	464
2024-07-02	D4 Tidefront Supplies	406107	22	8	403
2024-07-02	D4 Tidefront Supplies	406056	21	11	472
2024-07-02	D3 SignalWorks	406021	21	7	401
2024-07-02	D3 SignalWorks	406109	20	12	470
2024-07-02	D7 Timberline Collective	406060	19	12	522
2024-07-02	D12 Ember Corp.	406011	17	8	346
2024-07-02	D12 Ember Corp.	406036	28	7	425
2024-07-02	D12 Ember Corp.	406132	26	10	411
2024-07-02	D12 Ember Corp.	406044	20	8	405
2024-07-02	D12 Ember Corp.	406078	15	13	485
2024-07-02	D12 Ember Corp.	406115	19	10	398
